Data,Method,Models,Initial Disagreement,Final Disagreement,Initial Brier,Final Brier,Theorem 3.1,T1,T2,Brier Scores
Folk_Income_Data,different features,DecisionTreeClassifier,0.52,0.0,"[0.223, 0.263]","[0.185, 0.183]",1. 6 <= 2944.0 |2. 0.185 <= 0.223 and 0.183 <= 0.263 |3. 0.0 < 0.05,3,3,"[[0.223, 0.263], [0.223, 0.211], [0.223, 0.185], [0.201, 0.185], [0.187, 0.185], [0.185, 0.185], [0.185, 0.183]]"
Folk_Income,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.285,0.043,"[0.145, 0.165]","[0.145, 0.148]",1. 2 <= 2344.0 |2. 0.145 <= 0.145 and 0.148 <= 0.165 |3. 0.043 < 0.05,0,2,"[[0.145, 0.165], [0.145, 0.156], [0.145, 0.148]]"
Folk_Travel_Data,different data,KNeighborsClassifier,0.383,0.017,"[0.262, 0.262]","[0.252, 0.246]",1. 4 <= 3984.0 |2. 0.252 <= 0.262 and 0.246 <= 0.262 |3. 0.017 < 0.05,2,2,"[[0.262, 0.262], [0.262, 0.251], [0.262, 0.246], [0.257, 0.246], [0.252, 0.246]]"
Folk_Travel_Data,different data,DecisionTreeClassifier,0.415,0.0,"[0.406, 0.404]","[0.302, 0.302]",1. 4 <= 4832.0 |2. 0.302 <= 0.406 and 0.302 <= 0.404 |3. 0.0 < 0.05,2,2,"[[0.406, 0.404], [0.354, 0.404], [0.302, 0.404], [0.302, 0.35], [0.302, 0.302]]"
Folk_Travel_Data,different features,LogisticRegression,0.107,0.003,"[0.232, 0.248]","[0.232, 0.234]",1. 1 <= 3728.0 |2. 0.232 <= 0.232 and 0.234 <= 0.248 |3. 0.003 < 0.05,0,1,"[[0.232, 0.248], [0.232, 0.234]]"
Folk_Travel_Data,different features,KNeighborsClassifier,0.48,0.04,"[0.289, 0.271]","[0.259, 0.253]",1. 4 <= 4096.0 |2. 0.259 <= 0.289 and 0.253 <= 0.271 |3. 0.04 < 0.05,2,2,"[[0.289, 0.271], [0.267, 0.271], [0.267, 0.257], [0.259, 0.257], [0.259, 0.253]]"
Folk_Travel_Data,different features,DecisionTreeClassifier,0.655,0.013,"[0.384, 0.433]","[0.302, 0.301]",1. 4 <= 4824.0 |2. 0.302 <= 0.384 and 0.301 <= 0.433 |3. 0.013 < 0.05,2,2,"[[0.384, 0.433], [0.384, 0.36], [0.384, 0.301], [0.34, 0.301], [0.302, 0.301]]"
Folk_Travel,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.4,0.03,"[0.232, 0.262]","[0.231, 0.235]",1. 3 <= 3728.0 |2. 0.231 <= 0.232 and 0.235 <= 0.262 |3. 0.03 < 0.05,1,2,"[[0.232, 0.262], [0.232, 0.247], [0.232, 0.235], [0.231, 0.235]]"
Folk_Mobility_Data,different data,KNeighborsClassifier,0.388,0.032,"[0.215, 0.214]","[0.206, 0.204]",1. 3 <= 3280.0 |2. 0.206 <= 0.215 and 0.204 <= 0.214 |3. 0.032 < 0.05,1,2,"[[0.215, 0.214], [0.215, 0.205], [0.206, 0.205], [0.206, 0.204]]"
Folk_Mobility_Data,different data,DecisionTreeClassifier,0.357,0.0,"[0.33, 0.344]","[0.238, 0.239]",1. 4 <= 3816.0 |2. 0.238 <= 0.33 and 0.239 <= 0.344 |3. 0.0 < 0.05,2,2,"[[0.33, 0.344], [0.33, 0.257], [0.257, 0.257], [0.238, 0.257], [0.238, 0.239]]"
Folk_Mobility_Data,different features,KNeighborsClassifier,0.486,0.017,"[0.214, 0.221]","[0.201, 0.203]",1. 4 <= 3232.0 |2. 0.201 <= 0.214 and 0.203 <= 0.221 |3. 0.017 < 0.05,2,2,"[[0.214, 0.221], [0.214, 0.207], [0.204, 0.207], [0.204, 0.203], [0.201, 0.203]]"
Folk_Mobility_Data,different features,DecisionTreeClassifier,0.579,0.0,"[0.286, 0.32]","[0.231, 0.234]",1. 5 <= 3720.0 |2. 0.231 <= 0.286 and 0.234 <= 0.32 |3. 0.0 < 0.05,3,2,"[[0.286, 0.32], [0.286, 0.24], [0.257, 0.24], [0.244, 0.24], [0.231, 0.24], [0.231, 0.234]]"
Folk_Mobility,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.397,0.044,"[0.191, 0.208]","[0.191, 0.192]",1. 2 <= 3064.0 |2. 0.191 <= 0.191 and 0.192 <= 0.208 |3. 0.044 < 0.05,0,2,"[[0.191, 0.208], [0.191, 0.199], [0.191, 0.192]]"
Community_Data,Dummy,Dummy,0.627,0.015,"[0.208, 0.209]","[0.125, 0.123]",1. 4 <= 1984.0 |2. 0.125 <= 0.208 and 0.123 <= 0.209 |3. 0.015 < 0.05,2,2,"[[0.208, 0.209], [0.208, 0.128], [0.127, 0.128], [0.125, 0.128], [0.125, 0.123]]"
Community_Data,different data,KNeighborsRegressor,0.058,0.015,"[0.025, 0.024]","[0.024, 0.024]",1. 1 <= 384.0 |2. 0.024 <= 0.025 and 0.024 <= 0.024 |3. 0.015 < 0.05,1,0,"[[0.025, 0.024], [0.024, 0.024]]"
Community_Data,different data,DecisionTreeRegressor,0.228,0.025,"[0.044, 0.038]","[0.035, 0.033]",1. 3 <= 544.0 |2. 0.035 <= 0.044 and 0.033 <= 0.038 |3. 0.025 < 0.05,1,2,"[[0.044, 0.038], [0.044, 0.034], [0.035, 0.034], [0.035, 0.033]]"
Community_Data,different features,DecisionTreeRegressor,0.226,0.028,"[0.039, 0.039]","[0.031, 0.031]",1. 3 <= 496.0 |2. 0.031 <= 0.039 and 0.031 <= 0.039 |3. 0.028 < 0.05,1,2,"[[0.039, 0.039], [0.039, 0.03], [0.031, 0.03], [0.031, 0.031]]"
Community,different models,"['KNeighborsRegressor', 'DecisionTreeRegressor']",0.175,0.02,"[0.022, 0.04]","[0.022, 0.028]",1. 2 <= 400.0 |2. 0.022 <= 0.022 and 0.028 <= 0.04 |3. 0.02 < 0.05,0,2,"[[0.022, 0.04], [0.022, 0.031], [0.022, 0.028]]"
Community,different models,"['DecisionTreeRegressor', 'LinearRegression']",0.18,0.005,"[0.04, 0.02]","[0.024, 0.02]",1. 2 <= 352.0 |2. 0.024 <= 0.04 and 0.02 <= 0.02 |3. 0.005 < 0.05,2,0,"[[0.04, 0.02], [0.028, 0.02], [0.024, 0.02]]"
Compas_Data,different data,KNeighborsClassifier,0.357,0.017,"[0.264, 0.239]","[0.235, 0.232]",1. 4 <= 3736.0 |2. 0.235 <= 0.264 and 0.232 <= 0.239 |3. 0.017 < 0.05,2,2,"[[0.264, 0.239], [0.24, 0.239], [0.24, 0.235], [0.24, 0.232], [0.235, 0.232]]"
Compas_Data,different data,DecisionTreeClassifier,0.438,0.022,"[0.262, 0.265]","[0.242, 0.239]",1. 5 <= 3848.0 |2. 0.242 <= 0.262 and 0.239 <= 0.265 |3. 0.022 < 0.05,3,2,"[[0.262, 0.265], [0.262, 0.251], [0.253, 0.251], [0.242, 0.251], [0.242, 0.239], [0.242, 0.239]]"
Compas_Data,different features,LogisticRegression,0.228,0.039,"[0.216, 0.222]","[0.212, 0.222]",1. 2 <= 3472.0 |2. 0.212 <= 0.216 and 0.222 <= 0.222 |3. 0.039 < 0.05,2,0,"[[0.216, 0.222], [0.214, 0.222], [0.212, 0.222]]"
Compas_Data,different features,KNeighborsClassifier,0.487,0.029,"[0.245, 0.282]","[0.231, 0.232]",1. 4 <= 3704.0 |2. 0.231 <= 0.245 and 0.232 <= 0.282 |3. 0.029 < 0.05,2,2,"[[0.245, 0.282], [0.245, 0.239], [0.233, 0.239], [0.231, 0.239], [0.231, 0.232]]"
Compas_Data,different features,DecisionTreeClassifier,0.397,0.005,"[0.239, 0.219]","[0.219, 0.215]",1. 4 <= 3472.0 |2. 0.219 <= 0.239 and 0.215 <= 0.219 |3. 0.005 < 0.05,2,2,"[[0.239, 0.219], [0.227, 0.219], [0.219, 0.219], [0.219, 0.217], [0.219, 0.215]]"
Compas,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.402,0.015,"[0.208, 0.25]","[0.208, 0.217]",1. 2 <= 3400.0 |2. 0.208 <= 0.208 and 0.217 <= 0.25 |3. 0.015 < 0.05,0,2,"[[0.208, 0.25], [0.208, 0.232], [0.208, 0.217]]"
Compas,different models,"['LogisticRegression', 'DecisionTreeClassifier']",0.212,0.053,"[0.208, 0.242]","[0.208, 0.213]",1. 2 <= 3368.0 |2. 0.208 <= 0.208 and 0.213 <= 0.242 |3. 0.053 < 0.05,0,2,"[[0.208, 0.242], [0.208, 0.224], [0.208, 0.213]]"
Compas,different models,"['KNeighborsClassifier', 'DecisionTreeClassifier']",0.274,0.041,"[0.25, 0.243]","[0.232, 0.241]",1. 3 <= 3784.0 |2. 0.232 <= 0.25 and 0.241 <= 0.243 |3. 0.041 < 0.05,2,1,"[[0.25, 0.243], [0.24, 0.243], [0.24, 0.241], [0.232, 0.241]]"
Adult_Data,different data,KNeighborsClassifier,0.208,0.046,"[0.148, 0.145]","[0.137, 0.137]",1. 2 <= 2192.0 |2. 0.137 <= 0.148 and 0.137 <= 0.145 |3. 0.046 < 0.05,1,1,"[[0.148, 0.145], [0.148, 0.137], [0.137, 0.137]]"
Adult_Data,different data,DecisionTreeClassifier,0.251,0.0,"[0.212, 0.216]","[0.161, 0.161]",1. 4 <= 2576.0 |2. 0.161 <= 0.212 and 0.161 <= 0.216 |3. 0.0 < 0.05,2,2,"[[0.212, 0.216], [0.174, 0.216], [0.174, 0.179], [0.174, 0.161], [0.161, 0.161]]"
Adult_Data,different features,LogisticRegression,0.261,0.039,"[0.124, 0.138]","[0.124, 0.123]",1. 2 <= 1976.0 |2. 0.124 <= 0.124 and 0.123 <= 0.138 |3. 0.039 < 0.05,0,2,"[[0.124, 0.138], [0.124, 0.129], [0.124, 0.123]]"
Adult_Data,different features,KNeighborsClassifier,0.301,0.028,"[0.166, 0.141]","[0.136, 0.135]",1. 4 <= 2168.0 |2. 0.136 <= 0.166 and 0.135 <= 0.141 |3. 0.028 < 0.05,2,2,"[[0.166, 0.141], [0.148, 0.141], [0.136, 0.141], [0.136, 0.135], [0.136, 0.135]]"
Adult_Data,different features,DecisionTreeClassifier,0.43,0.043,"[0.176, 0.15]","[0.133, 0.135]",1. 4 <= 2144.0 |2. 0.133 <= 0.176 and 0.135 <= 0.15 |3. 0.043 < 0.05,3,1,"[[0.176, 0.15], [0.152, 0.15], [0.138, 0.15], [0.138, 0.135], [0.133, 0.135]]"
Adult,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.214,0.019,"[0.115, 0.141]","[0.115, 0.122]",1. 2 <= 1896.0 |2. 0.115 <= 0.115 and 0.122 <= 0.141 |3. 0.019 < 0.05,0,2,"[[0.115, 0.141], [0.115, 0.129], [0.115, 0.122]]"
German_Data,different data,LogisticRegression,0.155,0.005,"[0.178, 0.169]","[0.175, 0.171]",1. 2 <= 2768.0 |2. 0.175 <= 0.178 and 0.171 <= 0.169 |3. 0.005 < 0.05,1,1,"[[0.178, 0.169], [0.175, 0.169], [0.175, 0.171]]"
German_Data,different data,KNeighborsClassifier,0.225,0.01,"[0.213, 0.215]","[0.208, 0.218]",1. 3 <= 3408.0 |2. 0.208 <= 0.213 and 0.218 <= 0.215 |3. 0.01 < 0.05,2,1,"[[0.213, 0.215], [0.202, 0.215], [0.202, 0.218], [0.208, 0.218]]"
German_Data,different data,DecisionTreeClassifier,0.365,0.0,"[0.315, 0.31]","[0.215, 0.214]",1. 4 <= 3432.0 |2. 0.215 <= 0.315 and 0.214 <= 0.31 |3. 0.0 < 0.05,2,2,"[[0.315, 0.31], [0.24, 0.31], [0.24, 0.235], [0.215, 0.235], [0.215, 0.214]]"
German_Data,different features,LogisticRegression,0.345,0.04,"[0.2, 0.171]","[0.188, 0.18]",1. 3 <= 2944.0 |2. 0.188 <= 0.2 and 0.18 <= 0.171 |3. 0.04 < 0.05,1,2,"[[0.2, 0.171], [0.2, 0.174], [0.188, 0.174], [0.188, 0.18]]"
German_Data,different features,KNeighborsClassifier,0.36,0.03,"[0.2, 0.228]","[0.215, 0.214]",1. 5 <= 3432.0 |2. 0.215 <= 0.2 and 0.214 <= 0.228 |3. 0.03 < 0.05,3,2,"[[0.2, 0.228], [0.195, 0.228], [0.196, 0.228], [0.196, 0.214], [0.215, 0.214], [0.215, 0.214]]"
German_Data,different features,DecisionTreeClassifier,0.43,0.0,"[0.4, 0.323]","[0.252, 0.252]",1. 4 <= 4032.0 |2. 0.252 <= 0.4 and 0.252 <= 0.323 |3. 0.0 < 0.05,2,2,"[[0.4, 0.323], [0.279, 0.323], [0.279, 0.279], [0.279, 0.252], [0.252, 0.252]]"
German,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.34,0.035,"[0.168, 0.215]","[0.169, 0.182]",1. 3 <= 2808.0 |2. 0.169 <= 0.168 and 0.182 <= 0.215 |3. 0.035 < 0.05,1,2,"[[0.168, 0.215], [0.168, 0.195], [0.168, 0.182], [0.169, 0.182]]"
Folk_Income_Data,different data,KNeighborsClassifier,0.241,0.05,"[0.169, 0.168]","[0.163, 0.162]",1. 2 <= 2600.0 |2. 0.163 <= 0.169 and 0.162 <= 0.168 |3. 0.05 < 0.05,1,1,"[[0.169, 0.168], [0.169, 0.162], [0.163, 0.162]]"
Folk_Income_Data,different data,DecisionTreeClassifier,0.283,0.0,"[0.262, 0.263]","[0.191, 0.191]",1. 4 <= 3056.0 |2. 0.191 <= 0.262 and 0.191 <= 0.263 |3. 0.0 < 0.05,2,2,"[[0.262, 0.263], [0.262, 0.219], [0.217, 0.219], [0.217, 0.191], [0.191, 0.191]]"
Folk_Income_Data,different features,LogisticRegression,0.361,0.039,"[0.163, 0.179]","[0.161, 0.161]",1. 3 <= 2576.0 |2. 0.161 <= 0.163 and 0.161 <= 0.179 |3. 0.039 < 0.05,1,2,"[[0.163, 0.179], [0.163, 0.168], [0.163, 0.161], [0.161, 0.161]]"
Folk_Income_Data,different features,KNeighborsClassifier,0.409,0.025,"[0.169, 0.217]","[0.165, 0.168]",1. 5 <= 2664.0 |2. 0.165 <= 0.169 and 0.168 <= 0.216 |3. 0.025 < 0.05,1,4,"[[0.169, 0.217], [0.169, 0.193], [0.169, 0.172], [0.165, 0.172], [0.165, 0.169], [0.165, 0.168]]"
Folk_Income_Data,different features,DecisionTreeClassifier,0.647,0.05,"[0.206, 0.255]","[0.18, 0.181]",1. 5 <= 2888.0 |2. 0.18 <= 0.206 and 0.181 <= 0.255 |3. 0.05 < 0.05,3,2,"[[0.206, 0.255], [0.206, 0.207], [0.206, 0.181], [0.194, 0.181], [0.183, 0.181], [0.18, 0.181]]"
Folk_Income,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.285,0.043,"[0.145, 0.165]","[0.145, 0.148]",1. 2 <= 2344.0 |2. 0.145 <= 0.145 and 0.148 <= 0.165 |3. 0.043 < 0.05,0,2,"[[0.145, 0.165], [0.145, 0.156], [0.145, 0.148]]"
Folk_Travel_Data,different data,KNeighborsClassifier,0.384,0.017,"[0.263, 0.262]","[0.248, 0.249]",1. 4 <= 3976.0 |2. 0.248 <= 0.263 and 0.249 <= 0.262 |3. 0.017 < 0.05,2,2,"[[0.263, 0.262], [0.263, 0.253], [0.252, 0.253], [0.248, 0.253], [0.248, 0.249]]"
Folk_Travel_Data,different data,DecisionTreeClassifier,0.418,0.0,"[0.398, 0.409]","[0.299, 0.299]",1. 4 <= 4784.0 |2. 0.299 <= 0.398 and 0.299 <= 0.409 |3. 0.0 < 0.05,2,2,"[[0.398, 0.409], [0.398, 0.351], [0.398, 0.299], [0.346, 0.299], [0.299, 0.299]]"
Folk_Travel_Data,different features,LogisticRegression,0.106,0.0,"[0.247, 0.233]","[0.234, 0.233]",1. 1 <= 3736.0 |2. 0.234 <= 0.247 and 0.233 <= 0.233 |3. 0.0 < 0.05,1,0,"[[0.247, 0.233], [0.234, 0.233]]"
Folk_Travel_Data,different features,KNeighborsClassifier,0.498,0.047,"[0.26, 0.271]","[0.244, 0.239]",1. 4 <= 3864.0 |2. 0.244 <= 0.26 and 0.239 <= 0.271 |3. 0.047 < 0.05,2,2,"[[0.26, 0.271], [0.26, 0.252], [0.26, 0.239], [0.25, 0.239], [0.244, 0.239]]"
Folk_Travel_Data,different features,DecisionTreeClassifier,0.615,0.0,"[0.391, 0.381]","[0.299, 0.3]",1. 4 <= 4792.0 |2. 0.299 <= 0.391 and 0.3 <= 0.381 |3. 0.0 < 0.05,2,2,"[[0.391, 0.381], [0.342, 0.381], [0.342, 0.332], [0.299, 0.332], [0.299, 0.3]]"
Folk_Travel,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.4,0.03,"[0.232, 0.262]","[0.231, 0.235]",1. 3 <= 3728.0 |2. 0.231 <= 0.232 and 0.235 <= 0.262 |3. 0.03 < 0.05,1,2,"[[0.232, 0.262], [0.232, 0.247], [0.232, 0.235], [0.231, 0.235]]"
Folk_Mobility_Data,different data,KNeighborsClassifier,0.408,0.033,"[0.213, 0.215]","[0.205, 0.204]",1. 3 <= 3272.0 |2. 0.205 <= 0.213 and 0.204 <= 0.215 |3. 0.033 < 0.05,1,2,"[[0.213, 0.215], [0.213, 0.206], [0.205, 0.206], [0.205, 0.204]]"
Folk_Mobility_Data,different data,DecisionTreeClassifier,0.369,0.0,"[0.345, 0.333]","[0.234, 0.235]",1. 4 <= 3752.0 |2. 0.234 <= 0.345 and 0.235 <= 0.333 |3. 0.0 < 0.05,2,2,"[[0.345, 0.333], [0.345, 0.251], [0.251, 0.251], [0.251, 0.235], [0.234, 0.235]]"
Folk_Mobility_Data,different features,KNeighborsClassifier,0.469,0.019,"[0.208, 0.223]","[0.199, 0.201]",1. 4 <= 3200.0 |2. 0.199 <= 0.208 and 0.201 <= 0.223 |3. 0.019 < 0.05,2,2,"[[0.208, 0.223], [0.208, 0.21], [0.208, 0.201], [0.2, 0.201], [0.199, 0.201]]"
Folk_Mobility_Data,different features,DecisionTreeClassifier,0.562,0.0,"[0.305, 0.297]","[0.235, 0.232]",1. 6 <= 3736.0 |2. 0.235 <= 0.305 and 0.232 <= 0.297 |3. 0.0 < 0.05,3,3,"[[0.305, 0.297], [0.242, 0.297], [0.242, 0.259], [0.242, 0.245], [0.242, 0.232], [0.236, 0.232], [0.235, 0.232]]"
Folk_Mobility,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.397,0.044,"[0.191, 0.208]","[0.191, 0.192]",1. 2 <= 3064.0 |2. 0.191 <= 0.191 and 0.192 <= 0.208 |3. 0.044 < 0.05,0,2,"[[0.191, 0.208], [0.191, 0.199], [0.191, 0.192]]"
Community_Data,Dummy,Dummy,0.647,0.023,"[0.213, 0.195]","[0.116, 0.109]",1. 4 <= 1800.0 |2. 0.116 <= 0.213 and 0.109 <= 0.195 |3. 0.023 < 0.05,2,2,"[[0.213, 0.195], [0.12, 0.195], [0.12, 0.11], [0.116, 0.11], [0.116, 0.109]]"
Community_Data,different data,KNeighborsRegressor,0.07,0.035,"[0.027, 0.024]","[0.027, 0.024]",1. 1 <= 408.0 |2. 0.027 <= 0.027 and 0.024 <= 0.024 |3. 0.035 < 0.05,0,1,"[[0.027, 0.024], [0.027, 0.024]]"
Community_Data,different data,DecisionTreeRegressor,0.206,0.038,"[0.035, 0.037]","[0.028, 0.037]",1. 3 <= 520.0 |2. 0.028 <= 0.035 and 0.037 <= 0.037 |3. 0.038 < 0.05,2,1,"[[0.035, 0.037], [0.035, 0.037], [0.028, 0.037], [0.028, 0.037]]"
Community_Data,different features,DecisionTreeRegressor,0.218,0.038,"[0.038, 0.036]","[0.03, 0.028]",1. 3 <= 464.0 |2. 0.03 <= 0.038 and 0.028 <= 0.036 |3. 0.038 < 0.05,1,2,"[[0.038, 0.036], [0.038, 0.027], [0.03, 0.027], [0.03, 0.028]]"
Community,different models,"['KNeighborsRegressor', 'DecisionTreeRegressor']",0.19,0.023,"[0.022, 0.042]","[0.022, 0.029]",1. 2 <= 408.0 |2. 0.022 <= 0.022 and 0.029 <= 0.042 |3. 0.023 < 0.05,0,2,"[[0.022, 0.042], [0.022, 0.032], [0.022, 0.029]]"
Community,different models,"['DecisionTreeRegressor', 'LinearRegression']",0.175,0.005,"[0.039, 0.02]","[0.026, 0.02]",1. 2 <= 368.0 |2. 0.026 <= 0.039 and 0.02 <= 0.02 |3. 0.005 < 0.05,2,0,"[[0.039, 0.02], [0.028, 0.02], [0.026, 0.02]]"
Compas_Data,different data,KNeighborsClassifier,0.393,0.033,"[0.247, 0.245]","[0.23, 0.24]",1. 3 <= 3760.0 |2. 0.23 <= 0.247 and 0.24 <= 0.245 |3. 0.033 < 0.05,2,1,"[[0.247, 0.245], [0.236, 0.245], [0.23, 0.245], [0.23, 0.24]]"
Compas_Data,different data,DecisionTreeClassifier,0.343,0.032,"[0.261, 0.267]","[0.24, 0.243]",1. 5 <= 3864.0 |2. 0.24 <= 0.261 and 0.243 <= 0.267 |3. 0.032 < 0.05,3,2,"[[0.261, 0.267], [0.261, 0.254], [0.252, 0.254], [0.252, 0.243], [0.242, 0.243], [0.24, 0.243]]"
Compas_Data,different features,LogisticRegression,0.296,0.016,"[0.212, 0.238]","[0.212, 0.221]",1. 2 <= 3464.0 |2. 0.212 <= 0.212 and 0.221 <= 0.238 |3. 0.016 < 0.05,0,2,"[[0.212, 0.238], [0.212, 0.228], [0.212, 0.221]]"
Compas_Data,different features,KNeighborsClassifier,0.418,0.053,"[0.247, 0.255]","[0.23, 0.229]",1. 4 <= 3672.0 |2. 0.23 <= 0.247 and 0.229 <= 0.255 |3. 0.053 < 0.05,2,2,"[[0.247, 0.255], [0.247, 0.24], [0.236, 0.24], [0.236, 0.229], [0.23, 0.229]]"
Compas_Data,different features,DecisionTreeClassifier,0.373,0.025,"[0.215, 0.237]","[0.216, 0.217]",1. 3 <= 3464.0 |2. 0.216 <= 0.215 and 0.217 <= 0.237 |3. 0.025 < 0.05,1,2,"[[0.215, 0.237], [0.215, 0.227], [0.215, 0.217], [0.216, 0.217]]"
Compas,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.402,0.015,"[0.208, 0.25]","[0.208, 0.217]",1. 2 <= 3400.0 |2. 0.208 <= 0.208 and 0.217 <= 0.25 |3. 0.015 < 0.05,0,2,"[[0.208, 0.25], [0.208, 0.232], [0.208, 0.217]]"
Compas,different models,"['LogisticRegression', 'DecisionTreeClassifier']",0.212,0.054,"[0.208, 0.241]","[0.208, 0.213]",1. 2 <= 3368.0 |2. 0.208 <= 0.208 and 0.213 <= 0.241 |3. 0.054 < 0.05,0,2,"[[0.208, 0.241], [0.208, 0.224], [0.208, 0.213]]"
Compas,different models,"['KNeighborsClassifier', 'DecisionTreeClassifier']",0.276,0.043,"[0.25, 0.241]","[0.232, 0.239]",1. 3 <= 3768.0 |2. 0.232 <= 0.25 and 0.239 <= 0.241 |3. 0.043 < 0.05,2,1,"[[0.25, 0.241], [0.24, 0.241], [0.24, 0.239], [0.232, 0.239]]"
Adult_Data,different data,KNeighborsClassifier,0.211,0.039,"[0.146, 0.142]","[0.136, 0.136]",1. 2 <= 2176.0 |2. 0.136 <= 0.146 and 0.136 <= 0.142 |3. 0.039 < 0.05,1,1,"[[0.146, 0.142], [0.136, 0.142], [0.136, 0.136]]"
Adult_Data,different data,DecisionTreeClassifier,0.25,0.0,"[0.215, 0.207]","[0.157, 0.156]",1. 4 <= 2504.0 |2. 0.157 <= 0.215 and 0.156 <= 0.207 |3. 0.0 < 0.05,2,2,"[[0.215, 0.207], [0.215, 0.169], [0.174, 0.169], [0.157, 0.169], [0.157, 0.156]]"
Adult_Data,different features,LogisticRegression,0.243,0.04,"[0.125, 0.132]","[0.124, 0.121]",1. 3 <= 1960.0 |2. 0.124 <= 0.125 and 0.121 <= 0.132 |3. 0.04 < 0.05,1,2,"[[0.125, 0.132], [0.125, 0.126], [0.125, 0.121], [0.124, 0.121]]"
Adult_Data,different features,KNeighborsClassifier,0.285,0.04,"[0.168, 0.134]","[0.133, 0.131]",1. 4 <= 2112.0 |2. 0.133 <= 0.168 and 0.131 <= 0.134 |3. 0.04 < 0.05,3,1,"[[0.168, 0.134], [0.149, 0.134], [0.136, 0.134], [0.136, 0.131], [0.133, 0.131]]"
Adult_Data,different features,DecisionTreeClassifier,0.39,0.049,"[0.172, 0.15]","[0.135, 0.138]",1. 4 <= 2184.0 |2. 0.135 <= 0.172 and 0.138 <= 0.15 |3. 0.049 < 0.05,3,1,"[[0.172, 0.15], [0.149, 0.15], [0.139, 0.15], [0.139, 0.138], [0.135, 0.138]]"
Adult,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.214,0.019,"[0.115, 0.141]","[0.115, 0.122]",1. 2 <= 1896.0 |2. 0.115 <= 0.115 and 0.122 <= 0.141 |3. 0.019 < 0.05,0,2,"[[0.115, 0.141], [0.115, 0.129], [0.115, 0.122]]"
German_Data,different data,LogisticRegression,0.165,0.005,"[0.168, 0.179]","[0.168, 0.178]",1. 2 <= 2768.0 |2. 0.168 <= 0.168 and 0.178 <= 0.179 |3. 0.005 < 0.05,0,2,"[[0.168, 0.179], [0.168, 0.177], [0.168, 0.178]]"
German_Data,different data,KNeighborsClassifier,0.26,0.01,"[0.218, 0.209]","[0.219, 0.195]",1. 3 <= 3312.0 |2. 0.219 <= 0.218 and 0.195 <= 0.209 |3. 0.01 < 0.05,2,1,"[[0.218, 0.209], [0.218, 0.195], [0.225, 0.195], [0.219, 0.195]]"
German_Data,different data,DecisionTreeClassifier,0.35,0.0,"[0.335, 0.345]","[0.243, 0.243]",1. 4 <= 3888.0 |2. 0.243 <= 0.335 and 0.243 <= 0.345 |3. 0.0 < 0.05,2,2,"[[0.335, 0.345], [0.335, 0.267], [0.255, 0.267], [0.255, 0.243], [0.243, 0.243]]"
German_Data,different features,LogisticRegression,0.405,0.01,"[0.187, 0.182]","[0.179, 0.174]",1. 4 <= 2824.0 |2. 0.179 <= 0.187 and 0.174 <= 0.182 |3. 0.01 < 0.05,1,3,"[[0.187, 0.182], [0.187, 0.173], [0.179, 0.173], [0.179, 0.178], [0.179, 0.174]]"
German_Data,different features,KNeighborsClassifier,0.31,0.05,"[0.216, 0.226]","[0.206, 0.209]",1. 4 <= 3320.0 |2. 0.206 <= 0.216 and 0.209 <= 0.226 |3. 0.05 < 0.05,3,1,"[[0.216, 0.226], [0.21, 0.226], [0.21, 0.209], [0.205, 0.209], [0.206, 0.209]]"
German_Data,different features,DecisionTreeClassifier,0.46,0.0,"[0.4, 0.356]","[0.25, 0.249]",1. 4 <= 3992.0 |2. 0.25 <= 0.4 and 0.249 <= 0.356 |3. 0.0 < 0.05,2,2,"[[0.4, 0.356], [0.4, 0.249], [0.292, 0.249], [0.25, 0.249], [0.25, 0.249]]"
German,different models,"['LogisticRegression', 'KNeighborsClassifier']",0.34,0.035,"[0.168, 0.215]","[0.169, 0.182]",1. 3 <= 2808.0 |2. 0.169 <= 0.168 and 0.182 <= 0.215 |3. 0.035 < 0.05,1,2,"[[0.168, 0.215], [0.168, 0.195], [0.168, 0.182], [0.169, 0.182]]"
Folk_Income_Data,different data,KNeighborsClassifier,0.238,0.048,"[0.169, 0.167]","[0.162, 0.162]",1. 2 <= 2592.0 |2. 0.162 <= 0.169 and 0.162 <= 0.167 |3. 0.048 < 0.05,1,1,"[[0.169, 0.167], [0.169, 0.162], [0.162, 0.162]]"
Folk_Income_Data,different data,DecisionTreeClassifier,0.274,0.0,"[0.266, 0.26]","[0.193, 0.193]",1. 4 <= 3088.0 |2. 0.193 <= 0.266 and 0.193 <= 0.26 |3. 0.0 < 0.05,2,2,"[[0.266, 0.26], [0.219, 0.26], [0.219, 0.219], [0.193, 0.219], [0.193, 0.193]]"
