Data,Method,Models,Initial Disagreement,Final Disagreement,Initial Brier,Final Brier,Theorem 3.1,T1,T2,Brier Scores
National_Study_Data,different models,"['Tree', 'Forest']",0.593,0.0,"[0.07, 0.068]","[0.067, 0.067]",1. 5 <= 134000.0 |2. 0.067 <= 0.07 and 0.067 <= 0.068 |3. 0.0 < 0.01,2,3,"[[0.07, 0.068], [0.07, 0.067], [0.067, 0.067], [0.067, 0.067], [0.067, 0.067], [0.067, 0.067]]"
Twin_Data,different data,R_learner,0.145,0.077,"[0.026, 0.026]","[0.026, 0.025]",1. 51 <= 51000.0 |2. 0.026 <= 0.026 and 0.025 <= 0.026 |3. 0.077 < 0.01,0,51,"[[0.026, 0.026], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025], [0.026, 0.025]]"
Twin_Data,different data,S_learner,0.15,0.0,"[0.025, 0.024]","[0.024, 0.025]",1. 2 <= 49000.0 |2. 0.024 <= 0.025 and 0.025 <= 0.024 |3. 0.0 < 0.01,1,1,"[[0.025, 0.024], [0.025, 0.025], [0.024, 0.025]]"
Twin_Data,different data,T_learner,0.581,0.329,"[0.029, 0.032]","[0.026, 0.032]",1. 51 <= 58000.0 |2. 0.026 <= 0.029 and 0.032 <= 0.032 |3. 0.329 < 0.01,51,0,"[[0.029, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032], [0.026, 0.032]]"
Twin_Data,different data,X_learner,0.444,0.004,"[0.024, 0.022]","[0.022, 0.023]",1. 4 <= 45000.0 |2. 0.022 <= 0.024 and 0.023 <= 0.022 |3. 0.004 < 0.01,2,2,"[[0.024, 0.022], [0.021, 0.022], [0.021, 0.022], [0.021, 0.023], [0.022, 0.023]]"
Twin_Data,different data,Tree,0.585,0.009,"[0.024, 0.023]","[0.024, 0.024]",1. 4 <= 48000.0 |2. 0.024 <= 0.024 and 0.024 <= 0.023 |3. 0.009 < 0.01,1,3,"[[0.024, 0.023], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024], [0.024, 0.024]]"
Twin_Data,different data,Forest,0.5,0.0,"[0.025, 0.025]","[0.025, 0.025]",1. 1 <= 50000.0 |2. 0.025 <= 0.025 and 0.025 <= 0.025 |3. 0.0 < 0.01,0,1,"[[0.025, 0.025], [0.025, 0.025]]"
Twin_Data,different models,"['R_learner', 'S_learner']",0.0,0.0,"[0.03, 0.03]","[0.03, 0.03]",1. 0 <= 60000.0 |2. 0.03 <= 0.03 and 0.03 <= 0.03 |3. 0.0 < 0.01,0,0,"[[0.03, 0.03]]"
Twin_Data,different models,"['R_learner', 'T_learner']",0.329,0.004,"[0.027, 0.026]","[0.027, 0.027]",1. 2 <= 54000.0 |2. 0.027 <= 0.027 and 0.027 <= 0.026 |3. 0.004 < 0.01,1,1,"[[0.027, 0.026], [0.027, 0.027], [0.027, 0.027]]"
Twin_Data,different models,"['R_learner', 'X_learner']",0.201,0.004,"[0.029, 0.03]","[0.029, 0.029]",1. 3 <= 58000.0 |2. 0.029 <= 0.029 and 0.029 <= 0.03 |3. 0.004 < 0.01,2,1,"[[0.029, 0.03], [0.029, 0.03], [0.029, 0.029], [0.029, 0.029]]"
Twin_Data,different models,"['R_learner', 'Tree']",0.47,0.158,"[0.028, 0.026]","[0.026, 0.026]",1. 51 <= 52000.0 |2. 0.026 <= 0.028 and 0.026 <= 0.026 |3. 0.158 < 0.01,51,0,"[[0.028, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026], [0.026, 0.026]]"
Twin_Data,different models,"['R_learner', 'Forest']",0.397,0.0,"[0.027, 0.023]","[0.024, 0.024]",1. 2 <= 48000.0 |2. 0.024 <= 0.027 and 0.024 <= 0.023 |3. 0.0 < 0.01,1,1,"[[0.027, 0.023], [0.024, 0.023], [0.024, 0.024]]"
Twin_Data,different models,"['S_learner', 'T_learner']",0.363,0.009,"[0.031, 0.032]","[0.031, 0.03]",1. 2 <= 61000.0 |2. 0.031 <= 0.031 and 0.03 <= 0.032 |3. 0.009 < 0.01,1,1,"[[0.031, 0.032], [0.031, 0.03], [0.031, 0.03]]"
Twin_Data,different models,"['S_learner', 'X_learner']",0.188,0.132,"[0.031, 0.031]","[0.03, 0.031]",1. 51 <= 61000.0 |2. 0.03 <= 0.031 and 0.031 <= 0.031 |3. 0.132 < 0.01,51,0,"[[0.031, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031], [0.03, 0.031]]"
Twin_Data,different models,"['S_learner', 'Tree']",0.457,0.009,"[0.029, 0.024]","[0.026, 0.025]",1. 2 <= 51000.0 |2. 0.026 <= 0.029 and 0.025 <= 0.024 |3. 0.009 < 0.01,1,1,"[[0.029, 0.024], [0.026, 0.024], [0.026, 0.025]]"
Twin_Data,different models,"['S_learner', 'Forest']",0.389,0.0,"[0.031, 0.027]","[0.028, 0.027]",1. 3 <= 55000.0 |2. 0.028 <= 0.031 and 0.027 <= 0.027 |3. 0.0 < 0.01,2,1,"[[0.031, 0.027], [0.028, 0.027], [0.028, 0.027], [0.028, 0.027]]"
Twin_Data,different models,"['T_learner', 'X_learner']",0.231,0.0,"[0.029, 0.028]","[0.028, 0.029]",1. 3 <= 57000.0 |2. 0.028 <= 0.029 and 0.029 <= 0.028 |3. 0.0 < 0.01,2,1,"[[0.029, 0.028], [0.028, 0.028], [0.028, 0.029], [0.028, 0.029]]"
Twin_Data,different models,"['T_learner', 'Tree']",0.521,0.0,"[0.029, 0.025]","[0.026, 0.025]",1. 4 <= 51000.0 |2. 0.026 <= 0.029 and 0.025 <= 0.025 |3. 0.0 < 0.01,3,1,"[[0.029, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.026, 0.025]]"
Twin_Data,different models,"['T_learner', 'Forest']",0.457,0.017,"[0.035, 0.029]","[0.03, 0.029]",1. 51 <= 59000.0 |2. 0.03 <= 0.035 and 0.029 <= 0.029 |3. 0.017 < 0.01,51,0,"[[0.035, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029]]"
Twin_Data,different models,"['X_learner', 'Tree']",0.47,0.009,"[0.032, 0.028]","[0.03, 0.03]",1. 5 <= 60000.0 |2. 0.03 <= 0.032 and 0.03 <= 0.028 |3. 0.009 < 0.01,3,2,"[[0.032, 0.028], [0.029, 0.028], [0.029, 0.028], [0.029, 0.029], [0.029, 0.03], [0.03, 0.03]]"
Twin_Data,different models,"['X_learner', 'Forest']",0.427,0.009,"[0.027, 0.022]","[0.023, 0.023]",1. 3 <= 46000.0 |2. 0.023 <= 0.027 and 0.023 <= 0.022 |3. 0.009 < 0.01,1,2,"[[0.027, 0.022], [0.023, 0.022], [0.023, 0.023], [0.023, 0.023]]"
Twin_Data,different models,"['Tree', 'Forest']",0.107,0.175,"[0.027, 0.026]","[0.027, 0.027]",1. 51 <= 54000.0 |2. 0.027 <= 0.027 and 0.027 <= 0.026 |3. 0.175 < 0.01,0,51,"[[0.027, 0.026], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027]]"
National_Study_Data,different data,S_learner,0.872,0.0,"[0.107, 0.11]","[0.099, 0.1]",1. 13 <= 199000.0 |2. 0.099 <= 0.107 and 0.1 <= 0.11 |3. 0.0 < 0.01,6,7,"[[0.107, 0.11], [0.105, 0.11], [0.105, 0.105], [0.101, 0.105], [0.101, 0.101], [0.101, 0.1], [0.101, 0.101], [0.099, 0.101], [0.099, 0.101], [0.099, 0.1], [0.099, 0.1], [0.099, 0.1], [0.099, 0.1], [0.099, 0.1]]"
National_Study_Data,different data,Tree,0.558,0.0,"[0.087, 0.085]","[0.086, 0.087]",1. 7 <= 173000.0 |2. 0.086 <= 0.087 and 0.087 <= 0.085 |3. 0.0 < 0.01,3,4,"[[0.087, 0.085], [0.085, 0.085], [0.085, 0.089], [0.085, 0.089], [0.086, 0.089], [0.086, 0.087], [0.086, 0.087], [0.086, 0.087]]"
National_Study_Data,different models,"['R_learner', 'S_learner']",0.0,0.0,"[0.074, 0.074]","[0.074, 0.074]",1. 0 <= 148000.0 |2. 0.074 <= 0.074 and 0.074 <= 0.074 |3. 0.0 < 0.01,0,0,"[[0.074, 0.074]]"
National_Study_Data,different models,"['R_learner', 'T_learner']",0.756,0.0,"[0.061, 0.076]","[0.083, 0.083]",1. 6 <= 166000.0 |2. 0.083 <= 0.061 and 0.083 <= 0.076 |3. 0.0 < 0.01,2,4,"[[0.061, 0.076], [0.061, 0.081], [0.079, 0.081], [0.079, 0.07], [0.079, 0.081], [0.083, 0.081], [0.083, 0.083]]"
National_Study_Data,different models,"['R_learner', 'X_learner']",0.628,0.0,"[0.054, 0.066]","[0.054, 0.053]",1. 10 <= 107000.0 |2. 0.054 <= 0.054 and 0.053 <= 0.066 |3. 0.0 < 0.01,5,5,"[[0.054, 0.066], [0.054, 0.052], [0.054, 0.052], [0.054, 0.054], [0.051, 0.054], [0.053, 0.054], [0.053, 0.053], [0.054, 0.053], [0.054, 0.053], [0.053, 0.053], [0.054, 0.053]]"
National_Study_Data,different models,"['R_learner', 'Tree']",0.709,0.012,"[0.072, 0.07]","[0.064, 0.064]",1. 10 <= 128000.0 |2. 0.064 <= 0.072 and 0.064 <= 0.07 |3. 0.012 < 0.01,6,4,"[[0.072, 0.07], [0.066, 0.07], [0.066, 0.066], [0.066, 0.064], [0.066, 0.064], [0.066, 0.064], [0.065, 0.064], [0.064, 0.064], [0.065, 0.064], [0.064, 0.064], [0.064, 0.064]]"
National_Study_Data,different models,"['S_learner', 'X_learner']",0.64,0.0,"[0.061, 0.071]","[0.056, 0.056]",1. 9 <= 112000.0 |2. 0.056 <= 0.061 and 0.056 <= 0.071 |3. 0.0 < 0.01,3,6,"[[0.061, 0.071], [0.061, 0.062], [0.061, 0.061], [0.061, 0.061], [0.061, 0.059], [0.057, 0.059], [0.057, 0.055], [0.056, 0.055], [0.056, 0.055], [0.056, 0.056]]"
National_Study_Data,different models,"['S_learner', 'Tree']",0.779,0.012,"[0.065, 0.061]","[0.056, 0.055]",1. 11 <= 111000.0 |2. 0.056 <= 0.065 and 0.055 <= 0.061 |3. 0.012 < 0.01,5,6,"[[0.065, 0.061], [0.065, 0.056], [0.065, 0.057], [0.056, 0.057], [0.056, 0.056], [0.056, 0.056], [0.056, 0.056], [0.056, 0.056], [0.056, 0.056], [0.056, 0.055], [0.056, 0.055], [0.056, 0.055]]"
National_Study_Data,different models,"['S_learner', 'Forest']",0.709,0.0,"[0.06, 0.065]","[0.07, 0.071]",1. 12 <= 141000.0 |2. 0.07 <= 0.06 and 0.071 <= 0.065 |3. 0.0 < 0.01,8,4,"[[0.06, 0.065], [0.055, 0.065], [0.055, 0.065], [0.057, 0.065], [0.057, 0.057], [0.057, 0.055], [0.058, 0.055], [0.055, 0.055], [0.055, 0.07], [0.061, 0.07], [0.07, 0.07], [0.07, 0.071], [0.07, 0.071]]"
National_Study_Data,different models,"['T_learner', 'X_learner']",0.419,0.0,"[0.099, 0.088]","[0.077, 0.075]",1. 4 <= 152000.0 |2. 0.077 <= 0.099 and 0.075 <= 0.088 |3. 0.0 < 0.01,2,2,"[[0.099, 0.088], [0.077, 0.088], [0.077, 0.076], [0.077, 0.075], [0.077, 0.075]]"
National_Study_Data,different models,"['T_learner', 'Forest']",0.791,0.0,"[0.084, 0.074]","[0.07, 0.069]",1. 10 <= 139000.0 |2. 0.07 <= 0.084 and 0.069 <= 0.074 |3. 0.0 < 0.01,5,5,"[[0.084, 0.074], [0.069, 0.074], [0.067, 0.074], [0.063, 0.074], [0.063, 0.071], [0.063, 0.072], [0.063, 0.066], [0.07, 0.066], [0.07, 0.069], [0.07, 0.069], [0.07, 0.069]]"
National_Study_Data,different models,"['X_learner', 'Tree']",0.756,0.012,"[0.091, 0.066]","[0.073, 0.073]",1. 10 <= 146000.0 |2. 0.073 <= 0.091 and 0.073 <= 0.066 |3. 0.012 < 0.01,5,5,"[[0.091, 0.066], [0.075, 0.066], [0.075, 0.066], [0.075, 0.07], [0.075, 0.07], [0.074, 0.07], [0.077, 0.07], [0.077, 0.073], [0.073, 0.073], [0.073, 0.073], [0.073, 0.073]]"
National_Study_Data,different models,"['X_learner', 'Forest']",0.86,0.0,"[0.086, 0.063]","[0.063, 0.06]",1. 12 <= 123000.0 |2. 0.063 <= 0.086 and 0.06 <= 0.063 |3. 0.0 < 0.01,6,6,"[[0.086, 0.063], [0.064, 0.063], [0.063, 0.063], [0.062, 0.063], [0.062, 0.06], [0.062, 0.06], [0.063, 0.06], [0.063, 0.059], [0.063, 0.06], [0.063, 0.06], [0.063, 0.06], [0.063, 0.06], [0.063, 0.06]]"
National_Study_Data,different models,"['Tree', 'Forest']",0.651,0.0,"[0.063, 0.06]","[0.061, 0.06]",1. 5 <= 121000.0 |2. 0.061 <= 0.063 and 0.06 <= 0.06 |3. 0.0 < 0.01,2,3,"[[0.063, 0.06], [0.063, 0.059], [0.061, 0.059], [0.061, 0.061], [0.061, 0.06], [0.061, 0.06]]"
Twin_Data,different data,R_learner,0.158,0.0,"[0.028, 0.029]","[0.028, 0.028]",1. 2 <= 56000.0 |2. 0.028 <= 0.028 and 0.028 <= 0.029 |3. 0.0 < 0.01,1,1,"[[0.028, 0.029], [0.028, 0.028], [0.028, 0.028]]"
Twin_Data,different data,S_learner,0.179,0.0,"[0.024, 0.025]","[0.024, 0.024]",1. 2 <= 48000.0 |2. 0.024 <= 0.024 and 0.024 <= 0.025 |3. 0.0 < 0.01,0,2,"[[0.024, 0.025], [0.024, 0.024], [0.024, 0.024]]"
Twin_Data,different data,T_learner,0.509,0.004,"[0.031, 0.033]","[0.03, 0.03]",1. 3 <= 60000.0 |2. 0.03 <= 0.031 and 0.03 <= 0.033 |3. 0.004 < 0.01,1,2,"[[0.031, 0.033], [0.031, 0.031], [0.03, 0.031], [0.03, 0.03]]"
Twin_Data,different data,X_learner,0.41,0.004,"[0.024, 0.026]","[0.025, 0.025]",1. 3 <= 50000.0 |2. 0.025 <= 0.024 and 0.025 <= 0.026 |3. 0.004 < 0.01,2,1,"[[0.024, 0.026], [0.024, 0.025], [0.025, 0.025], [0.025, 0.025]]"
Twin_Data,different data,Tree,0.41,0.013,"[0.029, 0.029]","[0.029, 0.029]",1. 4 <= 58000.0 |2. 0.029 <= 0.029 and 0.029 <= 0.029 |3. 0.013 < 0.01,1,3,"[[0.029, 0.029], [0.029, 0.03], [0.029, 0.029], [0.029, 0.029], [0.029, 0.029]]"
Twin_Data,different data,Forest,0.013,0.013,"[0.024, 0.024]","[0.024, 0.024]",1. 0 <= 48000.0 |2. 0.024 <= 0.024 and 0.024 <= 0.024 |3. 0.013 < 0.01,0,0,"[[0.024, 0.024]]"
Twin_Data,different models,"['R_learner', 'S_learner']",0.0,0.0,"[0.027, 0.027]","[0.027, 0.027]",1. 0 <= 54000.0 |2. 0.027 <= 0.027 and 0.027 <= 0.027 |3. 0.0 < 0.01,0,0,"[[0.027, 0.027]]"
Twin_Data,different models,"['R_learner', 'T_learner']",0.316,0.004,"[0.028, 0.03]","[0.028, 0.028]",1. 3 <= 56000.0 |2. 0.028 <= 0.028 and 0.028 <= 0.03 |3. 0.004 < 0.01,0,3,"[[0.028, 0.03], [0.028, 0.027], [0.028, 0.027], [0.028, 0.028]]"
Twin_Data,different models,"['R_learner', 'X_learner']",0.188,0.0,"[0.03, 0.032]","[0.031, 0.031]",1. 3 <= 62000.0 |2. 0.031 <= 0.03 and 0.031 <= 0.032 |3. 0.0 < 0.01,1,2,"[[0.03, 0.032], [0.03, 0.03], [0.03, 0.031], [0.031, 0.031]]"
Twin_Data,different models,"['R_learner', 'Tree']",0.53,0.0,"[0.029, 0.029]","[0.03, 0.029]",1. 4 <= 59000.0 |2. 0.03 <= 0.029 and 0.029 <= 0.029 |3. 0.0 < 0.01,1,3,"[[0.029, 0.029], [0.029, 0.029], [0.03, 0.029], [0.03, 0.029], [0.03, 0.029]]"
Twin_Data,different models,"['R_learner', 'Forest']",0.436,0.0,"[0.024, 0.023]","[0.024, 0.024]",1. 3 <= 48000.0 |2. 0.024 <= 0.024 and 0.024 <= 0.023 |3. 0.0 < 0.01,2,1,"[[0.024, 0.023], [0.024, 0.023], [0.024, 0.024], [0.024, 0.024]]"
Twin_Data,different models,"['S_learner', 'T_learner']",0.321,0.0,"[0.028, 0.031]","[0.031, 0.031]",1. 5 <= 62000.0 |2. 0.031 <= 0.028 and 0.031 <= 0.031 |3. 0.0 < 0.01,3,2,"[[0.028, 0.031], [0.028, 0.028], [0.029, 0.028], [0.029, 0.028], [0.029, 0.031], [0.031, 0.031]]"
Twin_Data,different models,"['S_learner', 'X_learner']",0.205,0.004,"[0.033, 0.035]","[0.033, 0.034]",1. 4 <= 67000.0 |2. 0.033 <= 0.033 and 0.034 <= 0.035 |3. 0.004 < 0.01,1,3,"[[0.033, 0.035], [0.033, 0.034], [0.033, 0.035], [0.033, 0.034], [0.033, 0.034]]"
Twin_Data,different models,"['S_learner', 'Tree']",0.568,0.021,"[0.025, 0.024]","[0.025, 0.025]",1. 51 <= 50000.0 |2. 0.025 <= 0.025 and 0.025 <= 0.024 |3. 0.021 < 0.01,0,51,"[[0.025, 0.024], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025], [0.025, 0.025]]"
Twin_Data,different models,"['S_learner', 'Forest']",0.368,0.0,"[0.031, 0.03]","[0.03, 0.03]",1. 2 <= 60000.0 |2. 0.03 <= 0.031 and 0.03 <= 0.03 |3. 0.0 < 0.01,1,1,"[[0.031, 0.03], [0.03, 0.03], [0.03, 0.03]]"
Twin_Data,different models,"['T_learner', 'X_learner']",0.175,0.0,"[0.032, 0.03]","[0.03, 0.031]",1. 2 <= 61000.0 |2. 0.03 <= 0.032 and 0.031 <= 0.03 |3. 0.0 < 0.01,1,1,"[[0.032, 0.03], [0.03, 0.03], [0.03, 0.031]]"
Twin_Data,different models,"['T_learner', 'Tree']",0.543,0.0,"[0.029, 0.027]","[0.027, 0.027]",1. 5 <= 54000.0 |2. 0.027 <= 0.029 and 0.027 <= 0.027 |3. 0.0 < 0.01,2,3,"[[0.029, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.026], [0.027, 0.026], [0.027, 0.027]]"
Twin_Data,different models,"['T_learner', 'Forest']",0.521,0.038,"[0.028, 0.027]","[0.027, 0.027]",1. 51 <= 54000.0 |2. 0.027 <= 0.028 and 0.027 <= 0.027 |3. 0.038 < 0.01,51,0,"[[0.028, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027], [0.027, 0.027]]"
Twin_Data,different models,"['X_learner', 'Tree']",0.556,0.0,"[0.027, 0.025]","[0.027, 0.026]",1. 4 <= 53000.0 |2. 0.027 <= 0.027 and 0.026 <= 0.025 |3. 0.0 < 0.01,3,1,"[[0.027, 0.025], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026], [0.027, 0.026]]"
Twin_Data,different models,"['X_learner', 'Forest']",0.436,0.004,"[0.026, 0.023]","[0.025, 0.025]",1. 3 <= 50000.0 |2. 0.025 <= 0.026 and 0.025 <= 0.023 |3. 0.004 < 0.01,2,1,"[[0.026, 0.023], [0.025, 0.023], [0.025, 0.025], [0.025, 0.025]]"
