age,workclass,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,income
21,?,10,Never-married,?,Own-child,White,Male,40,United-States,0
23,private,12,Never-married,Sales,Not-in-family,White,Male,40,United-States,0
35,gov,9,Never-married,Other-service,Unmarried,Black,Female,40,United-States,0
29,gov,11,Married,Protective-serv,Husband,White,Male,40,United-States,1
23,private,10,Never-married,Other-service,Unmarried,White,Female,25,United-States,0
21,private,10,Never-married,Other-service,Not-in-family,White,Female,20,?,0
45,private,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,0
24,?,13,Never-married,?,Not-in-family,White,Male,50,United-States,0
38,private,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,50,United-States,0
28,?,6,Never-married,?,Own-child,White,Female,38,United-States,0
23,private,9,Never-married,Sales,Unmarried,White,Female,48,United-States,0
39,self,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,60,Iran,0
45,private,14,Married,Exec-managerial,Husband,White,Male,50,United-States,1
68,private,12,Divorced,Exec-managerial,Not-in-family,White,Female,43,United-States,0
60,gov,11,Divorced,Prof-specialty,Unmarried,White,Male,40,United-States,1
38,gov,16,Married,Prof-specialty,Wife,White,Female,40,?,1
41,private,8,Separated,Craft-repair,Not-in-family,Black,Male,40,United-States,0
48,private,9,Divorced,Craft-repair,Other-relative,White,Male,40,United-States,0
33,private,9,Married,Machine-op-inspct,Husband,White,Male,40,United-States,0
48,private,11,Married,Craft-repair,Husband,White,Male,40,United-States,0
23,gov,10,Never-married,Adm-clerical,Own-child,White,Female,20,United-States,0
26,private,5,Married,Craft-repair,Husband,White,Male,45,United-States,0
55,self,13,Married,Exec-managerial,Husband,White,Male,50,United-States,1
35,gov,14,Married,Prof-specialty,Husband,White,Male,75,United-States,0
52,private,10,Married,Exec-managerial,Husband,White,Male,55,United-States,1
46,gov,9,Separated,Adm-clerical,Unmarried,White,Female,38,United-States,0
72,?,9,Married,?,Husband,Asian-Pac-Islander,Male,1,United-States,0
18,private,9,Never-married,Other-service,Own-child,White,Female,30,United-States,0
62,gov,9,Divorced,Transport-moving,Other-relative,White,Male,40,United-States,0
22,private,10,Never-married,Transport-moving,Own-child,White,Female,30,United-States,0
40,private,10,Married,Adm-clerical,Wife,White,Female,40,United-States,1
26,private,10,Married,Sales,Husband,White,Male,50,United-States,0
35,private,12,Married,Sales,Own-child,Black,Female,36,United-States,0
25,self,9,Never-married,Sales,Unmarried,Asian-Pac-Islander,Female,40,United-States,0
46,?,11,Married,?,Wife,Black,Female,35,United-States,1
39,private,13,Married,Craft-repair,Not-in-family,White,Male,50,?,1
41,private,10,Married,Craft-repair,Husband,Black,Male,45,United-States,1
59,private,13,Married,Handlers-cleaners,Husband,White,Male,40,Italy,1
37,private,9,Married,Craft-repair,Husband,White,Male,40,United-States,0
38,private,10,Married,Craft-repair,Husband,White,Male,43,United-States,0
33,private,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,40,?,0
23,private,12,Married,Other-service,Wife,White,Female,40,Puerto-Rico,0
67,self,14,Widowed,Prof-specialty,Not-in-family,White,Male,2,United-States,1
60,private,13,Divorced,Prof-specialty,Not-in-family,White,Female,48,United-States,1
39,self,13,Married,Prof-specialty,Husband,White,Male,50,United-States,1
32,self,9,Married,Transport-moving,Husband,White,Male,60,United-States,1
26,private,13,Never-married,Prof-specialty,Not-in-family,White,Female,45,United-States,0
39,private,9,Divorced,Tech-support,Unmarried,White,Female,50,United-States,0
28,private,10,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0
29,private,7,Divorced,Craft-repair,Unmarried,White,Female,52,United-States,0
43,private,11,Married,Craft-repair,Husband,White,Male,50,United-States,0
23,private,10,Never-married,Tech-support,Own-child,White,Male,25,United-States,0
32,private,13,Married,Sales,Husband,White,Male,45,United-States,1
33,self,10,Married,Prof-specialty,Wife,White,Female,60,United-States,1
45,private,9,Divorced,Other-service,Not-in-family,Black,Female,35,United-States,0
48,private,9,Divorced,Craft-repair,Unmarried,White,Male,40,United-States,0
43,gov,15,Married,Prof-specialty,Husband,White,Male,45,United-States,1
50,self,9,Married,Transport-moving,Husband,White,Male,40,United-States,1
63,private,13,Never-married,Tech-support,Not-in-family,White,Male,40,United-States,1
55,private,9,Married,Craft-repair,Husband,White,Male,40,United-States,1
22,private,13,Never-married,Exec-managerial,Own-child,White,Female,35,United-States,0
32,self,9,Never-married,Other-service,Unmarried,White,Male,60,United-States,0
27,private,12,Married,Exec-managerial,Husband,White,Male,55,United-States,0
22,private,13,Never-married,Sales,Own-child,White,Female,15,United-States,0
44,private,9,Divorced,Transport-moving,Not-in-family,White,Male,68,United-States,0
34,private,9,Separated,Other-service,Not-in-family,White,Female,40,United-States,0
28,private,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,40,United-States,0
40,private,14,Married,Prof-specialty,Wife,White,Female,24,United-States,1
45,private,10,Married,Transport-moving,Husband,White,Male,55,United-States,0
17,private,6,Never-married,Other-service,Own-child,White,Male,15,United-States,0
53,self,8,Married,Craft-repair,Husband,White,Male,45,United-States,0
58,private,12,Married,Craft-repair,Husband,White,Male,40,United-States,1
55,self,9,Never-married,Craft-repair,Own-child,White,Male,35,United-States,0
44,gov,11,Never-married,Craft-repair,Not-in-family,White,Male,44,United-States,0
40,self,9,Married,Craft-repair,Husband,White,Male,30,United-States,0
58,self,14,Married,Exec-managerial,Husband,White,Male,50,United-States,0
38,private,9,Married,Craft-repair,Husband,White,Male,40,United-States,1
62,private,5,Never-married,Priv-house-serv,Not-in-family,Black,Female,22,United-States,0
31,private,11,Married,Craft-repair,Husband,White,Male,38,United-States,0
31,private,7,Married,Craft-repair,Husband,White,Male,40,Mexico,0
30,private,9,Never-married,Exec-managerial,Not-in-family,White,Male,45,United-States,0
37,private,9,Divorced,Adm-clerical,Unmarried,White,Female,40,Mexico,0
38,gov,9,Never-married,Craft-repair,Not-in-family,White,Male,40,Canada,0
58,gov,8,Married,Farming-fishing,Husband,White,Male,40,United-States,0
30,private,13,Married,Exec-managerial,Husband,White,Male,50,United-States,1
28,private,11,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,0
46,private,10,Divorced,Exec-managerial,Unmarried,White,Female,70,United-States,0
34,private,13,Never-married,Tech-support,Not-in-family,White,Female,40,United-States,0
39,self,10,Divorced,Craft-repair,Not-in-family,White,Male,99,United-States,0
61,self,10,Widowed,Sales,Not-in-family,White,Female,20,United-States,0
30,self,11,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,0
31,private,9,Separated,Other-service,Not-in-family,White,Female,40,United-States,0
21,private,9,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,0
50,private,9,Married,Machine-op-inspct,Husband,White,Male,58,United-States,0
47,private,9,Never-married,Adm-clerical,Not-in-family,White,Male,33,United-States,0
20,private,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,0
23,private,13,Never-married,Other-service,Own-child,White,Female,30,United-States,0
46,private,2,Separated,Other-service,Not-in-family,White,Female,40,Mexico,0
20,private,9,Never-married,Handlers-cleaners,Own-child,White,Male,45,United-States,0
33,private,13,Married,Sales,Husband,White,Male,50,United-States,1
30,private,10,Never-married,Adm-clerical,Unmarried,White,Female,30,United-States,0
43,gov,10,Divorced,Protective-serv,Unmarried,White,Female,40,United-States,0
23,private,10,Never-married,Handlers-cleaners,Own-child,White,Male,60,United-States,0
34,private,13,Married,Exec-managerial,Husband,White,Male,50,?,1
25,private,10,Never-married,Adm-clerical,Not-in-family,White,Male,40,United-States,0
50,private,9,Married,Prof-specialty,Wife,White,Female,40,United-States,1
44,private,14,Married,Exec-managerial,Wife,White,Female,24,United-States,1
26,private,10,Divorced,Prof-specialty,Not-in-family,White,Female,40,United-States,0
35,private,16,Never-married,Prof-specialty,Not-in-family,White,Female,80,United-States,1
48,self,9,Divorced,Prof-specialty,Not-in-family,White,Male,15,United-States,0
26,private,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,40,United-States,0
41,gov,14,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,0
25,private,13,Never-married,Other-service,Own-child,White,Male,40,United-States,0
33,private,11,Never-married,Prof-specialty,Unmarried,White,Female,55,United-States,0
24,private,13,Married,Exec-managerial,Wife,White,Female,40,United-States,0
31,private,13,Married,Adm-clerical,Not-in-family,White,Female,40,United-States,0
24,gov,12,Never-married,Prof-specialty,Own-child,White,Female,2,United-States,0
41,private,5,Never-married,Priv-house-serv,Unmarried,White,Female,40,Columbia,0
38,gov,10,Married,Craft-repair,Husband,White,Male,45,United-States,0
19,private,9,Never-married,Craft-repair,Not-in-family,White,Male,40,United-States,0
19,private,9,Never-married,Adm-clerical,Own-child,White,Male,40,United-States,0
24,private,9,Never-married,Other-service,Not-in-family,White,Male,40,United-States,0
59,?,13,Married,?,Husband,White,Male,40,United-States,0
67,private,14,Married,Exec-managerial,Not-in-family,White,Male,55,United-States,1
49,private,6,Divorced,Machine-op-inspct,Not-in-family,Black,Male,40,United-States,0
35,private,11,Married,Tech-support,Husband,White,Male,40,United-States,1
44,private,10,Married,Exec-managerial,Husband,White,Male,45,United-States,1
58,?,10,Married,?,Husband,White,Male,40,United-States,1
22,private,12,Never-married,Protective-serv,Own-child,White,Male,60,United-States,0
21,gov,10,Never-married,Exec-managerial,Own-child,White,Male,10,United-States,0
50,private,10,Married,Handlers-cleaners,Husband,White,Male,50,United-States,0
44,gov,12,Married,Prof-specialty,Husband,White,Male,48,United-States,0
36,gov,10,Married,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,40,United-States,0
30,gov,10,Married,Adm-clerical,Husband,White,Male,48,Cuba,1
52,private,9,Married,Sales,Husband,White,Male,40,United-States,1
35,self,9,Married,Craft-repair,Husband,White,Male,90,United-States,0
48,gov,11,Never-married,Protective-serv,Unmarried,White,Male,48,United-States,0
23,private,9,Married,Sales,Husband,White,Male,40,United-States,0
37,private,14,Never-married,Sales,Not-in-family,White,Male,50,United-States,0
44,self,14,Married,Prof-specialty,Husband,White,Male,55,United-States,1
44,private,9,Married,Transport-moving,Husband,White,Male,50,United-States,1
36,private,13,Divorced,Prof-specialty,Not-in-family,White,Male,40,United-States,0
26,gov,10,Married,Exec-managerial,Husband,White,Male,12,United-States,0
31,self,13,Never-married,Prof-specialty,Not-in-family,White,Male,45,United-States,1
23,?,9,Never-married,?,Own-child,Black,Male,12,England,0
29,private,9,Married,Craft-repair,Husband,White,Male,50,United-States,0
53,private,9,Widowed,Craft-repair,Unmarried,Black,Female,40,United-States,0
52,private,11,Married,Exec-managerial,Husband,White,Male,40,United-States,0
55,private,9,Married,Handlers-cleaners,Husband,White,Male,40,United-States,1
31,private,6,Married,Sales,Husband,White,Male,40,United-States,0
19,?,9,Never-married,?,Not-in-family,White,Female,16,United-States,0
64,?,9,Widowed,?,Not-in-family,White,Female,30,United-States,0
55,private,9,Married,Sales,Husband,White,Male,40,United-States,0
48,private,14,Married,Prof-specialty,Husband,White,Male,55,United-States,1
20,private,9,Never-married,Craft-repair,Own-child,White,Female,40,United-States,0
50,gov,9,Married,Adm-clerical,Wife,White,Female,30,United-States,1
45,self,13,Married,Exec-managerial,Husband,White,Male,51,United-States,0
17,private,6,Never-married,Handlers-cleaners,Other-relative,White,Male,10,El-Salvador,0
38,private,9,Divorced,Other-service,Not-in-family,White,Female,25,United-States,0
43,private,9,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,1
22,private,9,Married,Craft-repair,Husband,White,Male,30,United-States,0
63,private,9,Divorced,Craft-repair,Not-in-family,White,Female,40,United-States,0
36,private,13,Married,Exec-managerial,Husband,White,Male,45,United-States,0
56,private,13,Married,Prof-specialty,Husband,White,Male,50,United-States,1
43,gov,15,Married,Prof-specialty,Husband,Black,Male,40,United-States,0
41,private,13,Married,Tech-support,Husband,White,Male,45,United-States,1
41,private,9,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,0
36,private,13,Divorced,Prof-specialty,Not-in-family,White,Male,45,United-States,0
59,private,16,Married,Prof-specialty,Husband,White,Male,50,United-States,1
46,gov,12,Married,Exec-managerial,Husband,White,Male,44,United-States,1
23,private,13,Never-married,Prof-specialty,Not-in-family,White,Female,36,United-States,0
46,self,10,Separated,Prof-specialty,Not-in-family,White,Male,20,United-States,0
53,private,13,Married,Adm-clerical,Husband,White,Male,40,United-States,1
47,private,9,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,56,Puerto-Rico,0
46,gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,0
47,private,9,Married,Craft-repair,Husband,White,Male,56,United-States,1
29,private,9,Married,Machine-op-inspct,Husband,White,Male,30,United-States,1
32,private,11,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,0
90,private,9,Married,Machine-op-inspct,Husband,White,Male,40,United-States,0
63,private,13,Married,Craft-repair,Husband,White,Male,49,?,0
23,private,11,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,40,United-States,0
76,?,13,Married,?,Husband,White,Male,30,United-States,0
23,private,11,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,0
44,private,10,Married,Adm-clerical,Wife,Other,Female,30,Mexico,1
81,self,6,Married,Exec-managerial,Wife,White,Female,28,United-States,0
17,private,6,Never-married,Other-service,Own-child,Black,Female,12,United-States,0
56,private,11,Married,Tech-support,Husband,White,Male,40,United-States,1
58,gov,6,Married,Craft-repair,Husband,White,Male,40,United-States,0
45,private,13,Married,Adm-clerical,Husband,White,Male,45,United-States,1
25,private,9,Married,Handlers-cleaners,Husband,White,Male,40,United-States,0
36,private,13,Married,Prof-specialty,Wife,Asian-Pac-Islander,Female,35,Philippines,1
32,private,11,Married,Tech-support,Wife,White,Female,24,United-States,1
25,private,9,Never-married,Other-service,Other-relative,White,Male,30,United-States,0
29,gov,10,Married,Adm-clerical,Husband,White,Male,40,United-States,1
23,private,9,Never-married,Adm-clerical,Not-in-family,White,Male,60,United-States,0
41,private,14,Married,Prof-specialty,Husband,White,Male,55,United-States,1
48,gov,13,Married,Exec-managerial,Husband,Black,Male,40,United-States,1
29,private,9,Married,Transport-moving,Husband,White,Male,60,United-States,0
27,?,14,Never-married,?,Unmarried,Asian-Pac-Islander,Male,20,Taiwan,0
55,private,10,Married,Craft-repair,Husband,White,Male,40,United-States,0
30,private,7,Married,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,40,Vietnam,0
