AGEP,SCHL,MAR,SEX,DIS,ESP,CIT,MIL,ANC,NATIVITY,RELP,DEAR,DEYE,DREM,RAC1P,GCL,COW,ESR,WKHP,JWMNP,PINCP,mobility
34,16,4,2,2,0,5,4,1,2,0,2,2,2,1,2,1,1,20,25,25000,1
33,14,5,1,2,0,5,4,1,2,13,2,2,2,1,2,6,1,40,0,38000,1
26,21,5,2,2,0,1,4,1,1,2,2,2,2,1,0,1,1,40,40,36000,0
20,16,5,1,2,0,1,1,1,1,2,2,2,2,1,0,5,4,40,45,10000,1
34,21,1,1,2,0,1,4,2,1,0,2,2,2,1,2,1,1,40,20,96000,1
27,19,5,2,1,0,1,4,2,1,4,2,2,1,1,0,1,1,12,6,1300,1
23,21,5,2,2,0,1,4,2,1,2,2,2,2,1,0,1,6,25,0,6000,1
34,18,1,2,2,0,1,4,3,1,0,2,2,2,1,2,1,1,24,50,96000,1
23,21,5,1,2,0,4,4,4,2,0,2,2,2,8,0,3,1,40,15,50000,1
25,16,5,2,2,0,1,4,4,1,12,2,2,2,8,0,5,3,50,0,13300,1
25,17,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,1,40,15,18000,1
24,16,5,2,2,0,1,4,2,1,0,2,2,2,2,0,1,1,40,15,20000,1
30,17,5,2,2,0,1,4,4,1,0,2,2,2,1,2,1,1,30,30,20500,1
29,19,1,1,2,0,1,4,2,1,0,2,2,2,1,0,1,1,45,10,39000,1
26,19,1,2,2,0,1,4,2,1,1,2,2,2,2,0,1,6,0,0,10000,1
27,20,5,2,2,0,1,4,2,1,0,2,2,2,1,0,1,1,40,5,25000,1
23,21,5,1,2,0,4,3,2,2,0,2,2,2,1,0,1,1,20,15,7400,0
34,24,5,2,2,0,5,4,1,2,0,2,2,2,2,2,2,1,40,10,47700,1
21,19,5,2,2,0,1,4,2,1,2,2,2,2,1,0,1,1,30,20,15000,0
19,19,5,2,2,0,1,4,2,1,2,2,2,2,1,0,1,1,30,20,15000,0
20,16,5,1,2,0,1,4,1,1,15,2,2,2,1,0,1,1,40,30,31000,0
31,21,1,2,2,0,1,4,1,1,0,2,2,2,1,2,3,6,0,0,0,1
32,21,1,1,2,0,1,4,3,1,1,2,2,2,1,2,1,1,45,55,145000,1
25,20,5,2,2,0,1,4,2,1,0,2,2,2,1,0,1,1,23,45,17000,0
20,18,5,1,2,0,4,4,1,2,2,2,2,2,9,0,0,6,0,0,0,1
31,17,5,2,2,0,1,4,3,1,0,2,2,2,1,2,1,1,65,10,18000,1
23,16,5,2,2,0,1,4,1,1,0,2,2,2,2,0,1,1,40,15,16000,1
22,14,5,1,2,0,1,4,1,1,13,2,2,2,2,0,1,3,40,0,8000,1
29,12,5,1,2,0,1,4,4,1,2,2,2,2,1,0,0,6,0,0,12900,1
27,16,1,2,2,0,1,4,4,1,9,2,2,2,1,0,9,3,0,0,3800,1
30,18,5,1,2,0,1,4,2,1,0,2,2,2,1,2,1,1,50,15,50000,0
25,16,5,1,2,0,1,4,2,1,2,2,2,2,1,0,1,1,32,15,32000,1
23,19,5,1,2,0,1,4,2,1,0,2,2,2,1,0,6,1,40,1,28000,1
32,20,1,2,2,0,1,4,1,1,2,2,2,2,1,2,6,1,30,1,30000,1
27,16,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,1,40,15,38000,1
33,19,1,1,2,0,1,4,2,1,0,2,2,2,1,2,3,1,40,20,30600,1
29,21,1,2,2,0,1,4,1,1,1,2,2,2,1,0,2,1,40,30,38000,1
21,18,5,1,1,0,1,4,1,1,3,2,2,1,1,0,1,6,20,0,300,1
24,21,5,1,2,0,4,4,1,2,15,2,2,2,1,0,1,6,0,0,0,1
24,18,5,2,2,0,1,4,1,1,2,2,2,2,2,0,3,1,40,15,32000,1
33,19,1,1,2,0,5,4,2,2,0,2,2,2,1,2,1,1,80,25,54000,0
32,23,1,2,2,0,5,4,1,2,1,2,2,2,1,2,1,1,50,0,70000,0
24,19,1,1,2,0,1,4,1,1,0,2,2,2,1,0,1,1,50,30,45010,0
22,19,1,2,2,0,1,4,1,1,1,2,2,2,1,0,1,1,44,30,27010,0
21,19,5,1,2,0,1,4,4,1,7,2,2,2,1,0,1,3,32,0,7000,0
33,19,1,1,2,0,1,4,4,1,0,2,2,2,1,2,1,1,40,20,45000,0
31,20,1,2,2,0,1,4,2,1,0,2,2,2,2,2,1,1,40,15,20200,0
30,16,1,2,2,0,5,4,1,2,1,2,2,2,2,2,0,6,0,0,0,1
19,19,5,2,1,0,5,4,2,2,0,1,2,2,1,0,0,6,0,0,0,1
32,20,1,1,2,0,1,4,1,1,0,2,2,2,1,2,1,1,40,45,85000,1
29,21,1,2,2,0,1,4,1,1,1,2,2,2,1,0,2,1,26,20,32000,1
34,16,5,1,2,0,1,4,4,1,2,2,2,2,1,2,1,1,30,23,10000,1
23,16,1,2,2,0,1,4,4,1,9,2,2,2,1,0,1,1,24,10,10000,1
27,21,5,1,2,0,1,4,2,1,0,2,2,2,1,0,1,1,50,30,72000,0
25,19,1,1,2,0,1,4,2,1,0,2,2,2,8,0,1,1,40,15,19400,1
27,19,1,2,2,0,5,4,2,2,1,2,2,2,1,0,1,1,40,15,8000,1
21,14,5,1,2,0,1,4,4,1,2,2,2,2,2,0,9,3,0,0,0,1
30,21,3,2,2,0,1,4,1,1,0,2,2,2,1,2,1,1,40,30,20000,0
34,21,1,2,2,0,1,4,4,1,1,2,2,2,1,2,6,6,0,0,0,1
33,21,5,2,2,0,1,4,1,1,0,2,2,2,1,2,7,1,35,0,15800,1
24,19,5,2,2,0,1,4,1,1,7,2,2,2,2,0,1,6,20,0,15000,1
32,20,5,2,2,0,4,4,1,2,2,2,2,2,1,2,2,1,40,20,30000,1
28,16,5,2,2,0,1,4,1,1,2,2,2,2,1,0,2,1,40,10,30000,1
27,21,1,2,2,0,1,4,2,1,0,2,2,2,1,0,3,1,45,30,42000,1
27,19,1,1,2,0,1,3,2,1,1,2,2,2,1,0,1,1,40,15,25000,1
20,20,5,1,2,0,4,4,1,2,2,2,2,2,1,0,1,6,5,0,1200,0
29,21,1,1,2,0,1,4,1,1,0,2,2,2,1,0,1,1,40,10,85000,1
28,21,1,2,2,0,3,4,2,1,1,2,2,2,1,0,1,1,40,60,75000,1
20,19,5,1,2,0,1,4,1,1,7,2,2,2,1,0,1,1,30,60,8000,1
28,21,5,2,2,0,1,4,1,1,0,2,2,2,1,0,1,1,45,15,47000,1
25,19,5,2,2,0,3,4,1,1,0,2,2,2,1,0,1,1,30,20,20000,1
28,22,5,2,2,0,5,4,1,2,0,2,2,2,2,0,0,6,0,0,0,1
23,21,5,2,2,0,5,4,1,2,5,2,2,2,2,0,0,6,0,0,0,1
19,16,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,6,30,0,900,1
23,16,5,1,2,0,1,4,2,1,2,2,2,2,1,0,0,6,0,0,0,1
25,13,5,2,2,0,1,4,4,1,0,2,2,2,2,0,1,1,20,25,2000,1
29,21,5,2,2,0,1,4,4,1,12,2,2,2,2,0,1,1,35,10,35000,1
19,19,5,2,2,0,1,4,1,1,2,2,2,2,2,0,1,1,30,30,10500,1
20,16,5,2,1,0,1,4,1,1,2,2,2,2,1,0,9,3,0,0,0,1
28,21,5,2,2,0,4,4,1,2,4,2,2,2,1,0,1,1,40,30,28000,1
33,19,5,2,2,0,1,4,1,1,0,2,2,2,2,2,1,1,40,45,30000,1
33,20,5,1,1,0,1,4,1,1,15,1,2,2,2,2,1,1,40,60,30000,1
22,21,5,2,2,0,1,4,1,1,0,2,2,2,1,0,1,1,40,25,27500,0
25,20,5,1,1,0,1,4,1,1,12,2,2,1,1,0,1,1,17,20,8800,1
24,21,5,2,2,0,1,4,1,1,12,2,2,2,1,0,1,1,17,20,13000,1
23,21,5,2,2,0,1,4,4,1,12,2,2,2,1,0,1,1,17,20,13000,0
20,18,5,1,2,0,1,4,1,1,2,2,2,2,2,0,0,6,0,0,0,1
26,21,1,2,2,0,1,4,4,1,0,2,2,2,1,0,1,1,42,45,46000,1
31,21,3,2,2,0,4,4,1,2,0,2,2,2,1,2,1,1,40,15,44000,1
29,21,1,1,2,0,5,4,1,2,1,2,2,2,1,0,7,1,30,0,30000,0
21,13,5,1,2,0,1,4,2,1,2,2,2,2,1,0,7,1,40,30,10000,1
24,16,1,2,2,0,1,4,2,1,0,2,2,2,1,0,1,6,0,0,6400,1
21,19,5,1,2,0,1,4,1,1,2,2,2,2,1,0,0,6,0,0,0,1
27,19,5,1,2,0,1,1,2,1,0,2,2,2,1,0,5,4,45,20,42000,0
24,20,5,2,1,0,1,2,2,1,13,2,2,1,1,0,5,6,50,0,42000,0
21,19,5,2,2,0,1,4,1,1,2,2,2,2,1,0,1,1,40,45,50000,1
19,19,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,1,40,45,35000,1
27,20,1,1,2,0,1,4,1,1,0,2,2,2,1,0,1,1,40,20,20000,0
29,22,5,1,2,0,1,4,1,1,7,2,2,2,1,0,1,1,40,35,25000,1
26,20,4,2,2,0,1,4,2,1,0,2,2,2,1,0,1,3,43,0,10000,1
32,19,5,1,2,0,1,4,1,1,0,2,2,2,2,2,1,1,40,30,15000,1
26,19,5,2,2,0,1,4,1,1,13,2,2,2,2,0,1,1,40,30,14900,1
34,20,5,1,2,0,1,4,2,1,0,2,2,2,1,2,1,1,20,25,25000,0
34,16,5,1,1,0,1,4,2,1,13,1,2,2,1,2,1,6,0,0,18000,1
28,21,5,2,2,0,1,4,1,1,0,2,2,2,1,0,1,1,40,7,40000,1
29,19,5,1,2,0,1,4,4,1,13,2,2,2,1,0,1,1,40,25,40000,0
30,18,5,2,2,0,1,4,1,1,0,2,2,2,2,2,1,1,40,10,75000,1
34,18,5,1,2,0,4,4,1,2,2,2,2,2,1,2,1,1,40,30,7700,1
31,19,3,1,1,0,1,4,2,1,0,2,1,2,1,2,1,1,40,30,33200,1
34,21,5,2,2,0,1,4,2,1,13,2,2,2,1,2,1,1,40,12,39000,1
31,1,5,1,1,0,1,4,2,1,2,2,2,1,1,2,0,6,0,0,6000,1
30,16,5,2,2,0,1,4,4,1,2,2,2,2,1,2,1,1,40,45,23400,1
33,17,1,2,2,0,4,4,1,2,1,2,2,2,9,2,1,6,35,0,3200,1
27,21,5,1,2,0,4,4,2,2,2,2,2,2,2,0,2,1,50,20,1000,1
19,16,5,2,2,0,1,4,2,1,2,2,2,2,2,0,1,1,35,5,16600,1
24,21,5,2,2,0,1,4,2,1,0,2,2,2,1,0,4,1,36,20,39500,0
24,20,5,1,2,0,1,4,2,1,13,2,2,2,1,0,1,1,40,10,25000,0
32,15,5,2,1,0,1,4,1,1,2,1,2,1,1,2,1,6,0,0,12100,1
29,15,5,2,1,0,1,4,1,1,2,2,2,1,1,0,0,6,0,0,6000,1
21,13,5,1,1,0,1,4,4,1,2,2,2,1,1,0,0,6,0,0,6000,1
23,21,5,2,2,0,1,4,1,1,2,2,2,2,6,0,1,1,40,15,24000,1
21,20,5,2,2,0,1,4,1,1,2,2,2,2,6,0,2,1,15,15,2000,1
27,18,1,2,2,0,1,4,4,1,0,2,2,2,9,0,1,1,20,5,9000,0
31,16,1,1,2,0,5,4,4,2,1,2,2,2,9,2,1,6,50,0,9000,0
30,20,1,1,2,0,1,2,2,1,0,2,2,2,1,2,1,1,20,20,28100,1
30,20,1,2,2,0,1,4,2,1,1,2,2,2,1,2,1,1,45,50,45000,1
31,18,1,2,2,0,1,4,4,1,1,2,2,2,1,2,1,6,0,0,0,1
20,16,5,1,2,0,1,4,4,1,2,2,2,2,1,0,1,1,40,15,17000,1
27,21,1,2,2,0,1,4,1,1,1,2,2,2,1,0,1,1,3,40,14000,1
21,20,5,2,2,0,1,4,2,1,0,2,2,2,1,0,1,1,40,10,18100,0
22,19,5,1,2,0,1,4,4,1,11,2,2,2,1,0,3,1,40,30,22900,1
21,16,5,1,2,0,1,4,1,1,11,2,2,2,6,0,3,1,40,30,37000,1
20,19,5,2,2,0,1,4,1,1,11,2,2,2,1,0,1,1,40,20,20000,1
21,13,5,2,2,0,1,4,4,1,10,2,2,2,1,0,0,6,0,0,0,0
22,16,5,1,2,0,2,4,1,1,15,2,2,2,8,0,0,6,0,0,4300,0
29,21,5,2,2,0,1,4,2,1,0,2,2,2,1,0,1,1,26,15,38000,1
27,21,5,1,2,0,1,4,1,1,0,2,2,2,6,0,1,1,80,0,45800,1
21,16,5,1,2,0,1,4,2,1,2,2,2,2,1,0,1,1,35,30,8000,1
22,16,5,2,2,0,1,4,4,1,15,2,2,2,2,0,1,1,30,20,7500,0
30,21,5,2,2,0,1,4,4,1,0,2,2,2,1,2,2,1,40,10,20200,0
20,16,5,1,2,0,1,3,1,1,2,2,2,2,1,0,4,1,40,15,10000,1
33,22,1,1,2,0,5,4,1,2,0,2,2,2,1,2,1,1,40,95,137700,1
31,22,1,2,2,0,4,4,1,2,1,2,2,2,1,2,1,1,40,30,70000,1
29,19,5,1,2,0,1,1,2,1,0,2,2,2,1,0,5,4,32,5,39500,1
31,16,5,2,2,0,1,4,1,1,2,2,2,2,1,2,1,1,40,60,24000,1
29,24,1,1,2,0,1,4,2,1,0,2,2,2,1,0,1,1,40,5,90000,1
24,22,1,2,2,0,1,4,3,1,1,2,2,2,1,0,1,1,20,5,12000,1
25,16,5,1,2,0,1,4,1,1,2,2,2,2,2,0,1,1,40,25,12000,1
29,19,5,1,2,0,1,4,1,1,12,2,2,2,2,0,6,1,50,30,20000,1
30,20,5,2,2,0,4,4,1,2,10,2,2,2,1,2,1,1,40,15,40000,1
22,21,1,2,2,0,1,4,1,1,0,2,2,2,1,0,0,6,0,0,0,1
22,16,1,1,2,0,4,4,1,2,1,2,2,2,1,0,1,1,40,10,20000,1
33,16,5,1,2,0,2,4,3,1,12,2,2,2,8,2,1,1,40,10,15400,0
31,21,5,2,2,0,1,4,1,1,2,2,2,2,2,2,1,1,20,45,12000,1
28,21,5,1,2,0,1,4,1,1,0,2,2,2,1,0,2,1,60,15,250000,1
33,18,1,2,2,0,1,4,2,1,0,2,2,2,1,2,2,1,30,60,9200,0
30,19,1,2,2,0,1,4,4,1,1,2,2,2,2,2,1,1,40,20,10000,0
34,19,1,1,2,0,1,4,1,1,0,2,2,2,1,2,1,3,40,0,13500,1
25,19,1,2,2,0,5,4,1,2,1,2,2,2,1,0,1,1,45,20,30000,1
22,20,5,2,2,0,1,4,1,1,0,2,2,2,6,0,1,2,25,0,12000,0
25,23,5,2,2,0,5,4,4,2,12,2,2,2,6,0,1,1,20,45,40000,1
25,20,5,2,2,0,5,4,4,2,12,2,2,2,8,0,1,1,40,20,4000,0
25,20,1,1,2,0,1,4,4,1,0,2,2,2,8,0,1,1,40,12,23000,0
28,18,1,1,2,0,2,4,4,1,1,2,2,2,8,0,1,6,15,0,2000,0
25,16,5,1,2,0,1,4,2,1,15,2,2,2,1,0,1,1,40,15,34500,0
26,21,5,2,2,0,1,4,4,1,0,2,2,2,1,0,1,1,50,40,53000,0
30,22,1,2,2,0,1,4,2,1,0,2,2,2,1,2,2,1,40,60,60000,1
33,21,1,1,2,0,1,4,1,1,0,2,2,2,1,2,1,1,50,40,85200,1
29,20,5,2,2,0,2,4,1,1,0,2,2,2,1,0,1,1,27,10,11000,1
26,22,5,2,2,0,5,4,1,2,0,2,2,2,1,0,2,1,18,30,16800,0
27,22,5,2,2,0,5,4,1,2,12,2,2,2,1,0,2,1,18,30,16800,0
28,20,5,1,2,0,1,4,4,1,0,2,2,2,1,0,1,1,38,3,23000,0
20,19,5,1,2,0,5,4,1,2,2,2,2,2,1,0,1,1,40,30,24000,1
30,20,5,2,2,0,1,4,2,1,0,2,2,2,1,2,1,1,20,20,6160,1
20,19,5,1,2,0,1,4,2,1,2,2,2,2,1,0,1,1,10,10,9000,1
21,18,5,1,2,0,1,4,2,1,3,2,2,2,1,0,1,1,25,15,10000,1
26,18,5,2,2,0,1,4,1,1,0,2,2,2,2,0,1,1,40,20,40000,1
20,20,5,2,2,0,1,4,4,1,2,2,2,2,1,0,1,1,30,5,12000,1
32,22,5,1,2,0,1,4,2,1,0,2,2,2,1,2,2,1,48,20,48000,1
23,19,5,2,2,0,5,4,1,2,0,2,2,2,1,0,0,6,0,0,0,1
23,16,5,2,2,0,5,4,1,2,5,2,2,2,1,0,0,6,0,0,0,1
33,21,1,1,2,0,1,4,2,1,0,2,2,2,2,2,1,1,65,40,125000,1
31,22,1,2,2,0,1,4,1,1,1,2,2,2,2,2,3,1,40,30,40000,1
19,19,5,1,2,0,1,4,3,1,2,2,2,2,9,0,0,6,0,0,0,1
30,21,1,2,2,0,1,4,1,1,0,2,2,2,1,2,2,1,40,30,55000,1
33,18,1,1,2,0,1,4,1,1,1,2,2,2,1,2,1,1,40,30,27000,1
21,20,5,1,2,0,3,4,1,1,2,2,2,2,1,0,3,1,80,30,27000,1
20,19,5,1,2,0,3,4,1,1,2,2,2,2,1,0,1,1,25,30,15000,1
24,21,5,2,2,0,1,4,2,1,0,2,2,2,1,0,1,1,40,5,10200,1
23,16,5,2,2,0,1,4,4,1,2,2,2,2,1,0,1,6,40,0,5000,1
32,21,1,2,2,0,5,4,1,2,1,2,2,2,1,2,1,6,0,0,0,1
27,21,5,2,2,0,1,4,4,1,2,2,2,2,1,0,1,1,35,30,18000,1
31,18,1,1,2,0,1,1,3,1,0,2,2,2,1,2,5,4,40,30,45000,1
29,19,1,2,2,0,1,4,3,1,1,2,2,2,1,0,1,1,30,30,23000,1
25,18,5,2,2,0,1,4,2,1,2,2,2,2,1,0,1,1,40,90,27000,1
21,19,5,2,2,0,1,4,4,1,2,2,2,2,1,0,1,1,30,15,12000,1
30,19,5,2,2,0,4,4,1,2,2,2,2,2,1,2,1,1,40,20,40000,1
20,16,5,2,2,0,1,4,1,1,0,2,2,2,1,0,1,1,40,15,29000,1
28,16,5,1,2,0,1,2,2,1,2,2,2,2,1,0,1,2,40,0,20000,1
22,16,5,2,2,0,1,4,2,1,2,2,2,2,1,0,1,1,40,30,35000,1
19,19,5,2,2,0,1,4,1,1,2,2,2,2,1,0,0,6,0,0,0,1
20,11,5,1,2,0,1,4,2,1,15,2,2,2,1,0,1,1,45,5,24700,1
27,19,5,2,2,0,1,4,1,1,10,2,2,2,2,0,1,6,18,0,600,1
27,15,5,2,1,0,1,4,2,1,2,2,2,1,1,0,0,6,0,0,6000,1
27,16,5,2,2,0,1,4,1,1,0,2,2,2,2,0,1,1,40,15,28000,1
31,21,1,1,2,0,1,4,1,1,0,2,2,2,1,2,1,1,40,45,118050,1
26,21,1,2,2,0,1,4,1,1,1,2,2,2,1,0,3,6,0,0,0,1
26,20,5,1,2,0,1,4,2,1,4,2,2,2,1,0,1,1,40,30,36000,1
21,19,5,2,2,0,1,4,2,1,4,2,2,2,1,0,1,1,24,15,4200,1
19,16,5,1,2,0,1,4,2,1,2,2,2,2,1,0,1,1,20,20,6000,1
31,14,1,2,2,0,1,4,4,1,0,2,2,2,1,2,0,6,0,0,0,0
30,11,1,1,2,0,1,4,4,1,1,2,2,2,1,2,6,1,40,0,27000,0
25,21,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,1,20,20,17500,1
23,21,5,1,2,0,1,4,1,1,2,2,2,2,1,0,0,6,0,0,0,1
20,19,5,2,2,0,1,4,1,1,2,2,2,2,1,0,1,1,10,20,5000,1
32,19,4,1,2,0,1,3,4,1,0,2,2,2,1,2,1,1,65,1,33000,1
25,20,5,2,2,0,1,4,2,1,0,2,2,2,1,0,1,1,30,30,21050,1
26,15,5,2,1,0,1,4,1,1,0,2,2,1,1,0,0,6,0,0,11900,1
23,20,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,3,40,0,29000,0
26,18,5,2,2,0,1,4,1,1,2,2,2,2,2,0,1,1,40,15,20800,1
32,19,1,1,2,0,1,4,1,1,0,2,2,2,8,2,1,1,40,20,32000,1
29,16,1,2,2,0,1,4,1,1,1,2,2,2,8,0,1,1,30,20,8000,1
26,16,5,1,1,0,1,4,2,1,7,2,1,1,1,0,0,6,0,0,9800,1
26,18,5,1,2,0,1,4,1,1,10,2,2,2,1,0,1,6,32,0,3100,1
20,15,5,2,2,0,1,4,1,1,10,2,2,2,1,0,1,1,30,20,12000,0
23,19,5,2,2,0,1,4,1,1,2,2,2,2,2,0,1,1,35,30,15000,1
19,18,5,2,2,0,1,4,1,1,2,2,2,2,2,0,1,1,35,45,3000,1
22,20,5,1,2,0,1,4,2,1,2,2,2,2,1,0,1,1,18,30,11500,1
20,16,5,1,2,0,1,4,2,1,10,2,2,2,1,0,1,1,32,30,7900,0
29,16,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,2,40,0,20100,1
30,1,1,2,2,0,1,4,1,1,0,2,2,2,8,2,1,6,20,0,4800,1
34,1,1,1,2,0,5,4,1,2,1,2,2,2,8,2,6,1,30,20,12000,1
30,21,1,2,2,0,1,4,2,1,0,2,2,2,1,2,1,1,35,0,27300,1
28,22,1,1,2,0,1,3,2,1,1,2,2,2,1,0,1,6,0,0,27300,1
21,20,5,2,2,0,1,4,1,1,7,2,2,2,2,0,1,1,32,30,15000,1
33,22,1,1,2,0,5,4,1,2,0,2,2,2,1,2,7,1,50,0,20000,1
26,22,1,2,2,0,5,4,1,2,1,2,2,2,1,0,1,1,50,25,33800,1
20,19,5,1,2,0,1,4,4,1,0,2,2,2,1,0,1,6,0,0,0,1
20,19,5,2,2,0,1,4,4,1,13,2,2,2,1,0,1,1,12,15,3600,1
28,1,5,2,1,0,1,4,1,1,2,2,2,2,1,0,1,1,40,15,16800,1
26,16,3,2,2,0,3,4,2,1,2,2,2,2,1,0,1,1,40,20,12000,1
24,16,5,1,2,0,5,4,1,2,4,2,2,2,1,0,1,1,40,25,13000,1
27,17,5,1,2,0,1,4,1,1,2,2,2,2,1,0,1,1,1,30,3000,1
26,20,5,2,2,0,1,4,1,1,2,2,2,2,1,0,6,1,20,20,7000,1
28,19,5,1,2,0,1,4,2,1,15,2,2,2,1,0,4,1,40,5,40000,1
31,1,1,1,2,0,4,4,4,2,2,2,2,2,2,2,1,1,40,60,14000,1
28,20,1,2,2,0,4,4,4,2,2,2,2,2,2,0,1,1,80,35,30000,1
20,20,5,2,2,0,1,4,4,1,2,2,2,2,8,0,0,6,0,0,0,1
29,18,1,1,1,0,5,4,1,2,1,2,2,2,1,0,2,6,12,0,850,0
33,16,1,1,2,0,1,4,1,1,2,2,2,2,2,2,1,1,40,30,10400,1
25,21,5,1,2,0,1,4,1,1,0,2,2,2,1,0,4,3,35,0,41600,0
33,21,4,2,2,0,1,4,3,1,0,2,2,2,1,2,1,1,40,25,33600,1
21,16,5,2,2,0,1,4,2,1,2,2,2,2,2,0,1,1,16,15,4000,1
28,15,3,2,2,0,2,4,1,1,2,2,2,2,1,0,1,1,40,40,12000,0
26,21,1,1,1,0,5,4,2,2,9,1,2,2,6,0,9,3,0,0,0,1
24,19,1,1,2,0,1,4,1,1,0,2,2,2,1,0,9,3,0,0,0,0
27,21,1,2,2,0,1,4,1,1,1,2,2,2,1,0,1,3,0,0,0,0
34,19,5,1,2,0,1,4,4,1,0,2,2,2,1,2,1,1,70,35,55000,1
27,14,5,2,2,0,5,4,1,2,0,2,2,2,1,0,1,1,38,6,22400,1
34,23,5,1,2,0,1,4,1,1,0,2,2,2,6,2,1,1,60,20,35000,0
25,1,5,1,2,0,5,4,1,2,11,2,2,2,1,0,1,1,35,27,11400,0
25,9,3,1,2,0,5,4,1,2,11,2,2,2,1,0,1,1,40,30,13000,1
31,21,1,1,2,0,1,4,3,1,1,2,2,2,1,2,3,1,40,45,32000,1
31,16,5,1,2,0,1,4,2,1,2,2,2,2,2,2,1,1,40,30,25000,1
29,19,5,2,2,0,1,4,2,1,2,2,2,2,2,0,1,1,40,30,40000,1
25,20,1,1,2,0,1,4,2,1,0,2,2,2,2,0,2,1,50,15,42000,0
24,20,1,2,2,0,2,4,1,1,1,2,2,2,2,0,1,1,37,30,16800,0
24,19,5,1,1,0,1,4,2,1,13,2,2,1,1,0,1,1,30,75,800,0
34,1,1,2,2,0,4,4,1,2,1,2,2,2,1,2,0,6,0,0,0,1
32,19,1,1,2,0,1,2,2,1,0,2,2,2,1,2,1,1,60,15,80000,1
30,14,1,2,2,0,1,4,1,1,1,2,2,2,1,2,0,6,0,0,0,1
26,20,1,1,2,0,1,4,4,1,0,2,2,2,1,0,1,1,65,20,476000,1
26,20,1,2,2,0,1,4,1,1,1,2,2,2,1,0,1,1,40,15,36000,1
29,20,1,2,2,0,4,4,1,2,1,2,2,2,1,0,3,3,0,0,0,1
22,20,5,1,2,0,1,4,3,1,4,2,2,2,9,0,1,1,25,45,11000,1
34,5,5,2,2,0,5,4,1,2,0,2,2,2,8,2,1,1,25,10,17700,1
34,19,5,2,2,0,1,4,2,1,4,2,2,2,1,2,1,3,0,0,2100,0
21,19,5,2,2,0,1,4,2,1,0,2,2,2,2,0,1,1,40,30,10000,0
24,20,5,1,2,0,1,4,4,1,13,2,2,2,9,0,1,1,37,10,18000,0
28,17,5,2,2,0,1,4,1,1,2,2,2,2,1,0,1,1,25,20,5000,1
23,16,5,2,2,0,1,4,1,1,0,2,2,2,1,0,3,1,40,15,22000,0
22,16,5,1,2,0,1,4,1,1,13,2,2,2,1,0,1,1,45,15,24900,0
28,20,5,2,2,0,1,4,2,1,0,2,2,2,1,0,1,1,42,55,476000,1
27,14,5,2,2,0,1,4,2,1,13,2,2,2,1,0,6,1,35,150,22000,1
22,21,5,2,2,0,1,4,2,1,0,2,2,2,1,0,1,6,30,0,1500,0
28,21,1,1,2,0,1,4,2,1,0,2,2,2,1,0,2,1,25,15,8000,1
31,21,1,2,2,0,4,4,1,2,1,2,2,2,1,2,1,1,12,20,11000,1
24,16,5,1,2,0,1,4,2,1,2,2,2,2,1,0,3,1,20,30,9000,0
21,16,5,1,2,0,1,4,2,1,2,2,2,2,1,0,1,1,25,3,12000,0
27,16,5,1,2,0,1,4,4,1,2,2,2,2,1,0,1,1,50,30,30000,1
26,20,5,2,2,0,1,4,2,1,2,2,2,2,1,0,1,1,40,20,18000,1
23,16,5,1,2,0,1,2,2,1,2,2,2,2,1,0,1,1,36,10,33000,1
28,21,1,1,2,0,4,4,1,2,0,2,2,2,1,0,1,1,38,30,92700,1
22,16,5,1,1,0,5,4,1,2,5,2,2,1,1,0,0,6,0,0,8500,1
23,19,5,2,2,0,1,4,1,1,2,2,2,2,1,0,1,1,40,30,35000,1
26,21,5,2,2,0,1,4,1,1,0,2,2,2,1,0,1,1,40,25,30000,1
27,19,5,1,2,0,1,4,1,1,12,2,2,2,1,0,1,1,40,50,42000,1
22,16,5,1,2,0,1,4,2,1,2,2,2,2,1,0,1,1,50,25,45000,1
20,16,5,1,2,0,1,4,2,1,2,2,2,2,1,0,1,1,50,25,40000,1
19,14,5,1,2,0,1,4,2,1,2,2,2,2,1,0,0,6,0,0,0,1
32,21,1,2,2,0,5,4,2,2,1,2,2,2,1,2,1,3,0,0,0,1
33,16,5,1,2,0,1,4,1,1,0,2,2,2,1,2,1,1,50,15,55000,0
26,22,5,2,2,0,1,4,2,1,13,2,2,2,1,0,2,1,50,60,41500,0
34,16,5,2,2,0,1,4,1,1,5,2,2,2,2,2,0,6,0,0,0,1
28,19,5,2,2,0,3,4,4,1,13,2,2,2,2,0,1,1,40,50,22200,1
27,20,5,2,2,0,1,4,2,1,2,2,2,2,1,0,2,1,40,15,34000,1
20,21,5,1,2,0,1,4,2,1,0,2,2,2,1,0,2,1,30,7,10000,0
33,21,5,1,2,0,4,2,1,2,0,2,2,2,1,2,5,1,40,20,77000,0
19,18,5,1,2,0,1,4,1,1,2,2,2,2,2,0,0,6,0,0,0,1
